tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Naruto: Shippûden,1,405,Akiramenai dokonjô,"Mar 12, 2015",5.9,178,"Kiba and his team are in pursuit of Hidden Grass Ninja who have stolen their scroll! Their foes are masters of escape and prove elusive even for Kiba and his team of expert sensory ninja. Their goal is just ahead of them, but unless they find the enemy, the Hidden Grass will get there first!",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,406,Tenten no nayami,"Mar 19, 2015",5.7,177,"As the team prepares for dinner, Tenten pulls out a scroll that contains all the ingredients for okonomiyaki. Lee is amazed at her ability to conjure up anything and mentions that she is ""convenient"" to have around. Tenten takes offense and storms off. The following day, they run into Ajisai of the Hidden Rain and her team. As fighting breaks out for the scrolls, Tent... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,407,Tokijomerareta futari,"Mar 26, 2015",6.0,174,"An ancient ruin in Demon Desert comes crumbling down during the battle for the scrolls. Tenten and Ajisai fall deep below the rubble. When they realize they're trapped, they call a truce in order to find a way out. While searching for an exit, they are attacked by a swarm of giant ants. Witnessing Ajisai's proficiency with the Summoning Jutsu, Tenten recalls her train... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,408,Jibun no ibasho,"Apr 2, 2015",5.8,175,"Ino, Sakura and Choji trudge across a desert under the blazing sun without any provisions. Ino and Sakura are arguing when a giant scorpion attacks and injures Sakura. While Ino tends to Sakura's wound with Medical Ninjutsu, she remembers back to when she ducked out of her Ino-Shika-Cho training and how her intense rivalry with Sakura drove her to ask Lady Tsunade if ... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,409,Yamanaka Ichizoku: Hiden Ninjutsu,"Apr 9, 2015",5.8,176,"As Ino and her team head toward an oasis, they are attacked by a team of Sand Shinobi comprised of Ameno, Shishio, and Kouji. Ameno is a Medical Ninja whose skills rival Sakura's. She also has a jutsu that proves difficult to counter. Kouji is a ninja who specializes in power-based attacks, like Choji. Shishio has a jutsu that enables him to disappear and stalk Team 1... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,410,Noroi no ningyô,"Apr 16, 2015",6.2,176,"Sakura and her team continue their trek across the desert towards the goal. Their continuous battles have depleted Sakura's chakra, so they stop to rest. Just then, they encounter a puppet manipulated by a rival team from the Sand and end up being discovered. Sakura is helpless since her chakra is not restored yet. Ino and Choji resolve to fight, but the three shinobi... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,411,Futari no senaka,"Apr 23, 2015",6.2,175,"Ino and Choji fight to protect an immobilized Sakura although they have depleted most of their chakra due to the relentless fighting. Feeling helpless, Sakura recalls how Naruto and Sasuke always protected her. Sakura realizes that she has trained with Lady Tsunade and regains her confidence that she can protect Ino and Choji. Then the team from the Hidden Sand begins... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,412,Ugokidashita inbô,"Apr 30, 2015",6.3,175,"Sand Jonin Fugi sneaks into the Demon Desert and creates a massive sandstorm in order to assassinate Gaara, the Fifth Kazekage. Due to the magnitude of the storm, the Second Exam is postponed for the sake of safety. Then Matsuri and the Hidden Sand team fall into quicksand! Unaware of the sinister trap, Gaara ignores everyone's warnings and sets out to rescue Matsuri'... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,413,Nerawareta Bijû,"May 7, 2015",6.1,175,"Gaara heads out to rescue Matsuri and the others but is attacked by a mysterious priest who binds him with a Chakra Chain to capture his Tailed Beast. The massive sandstorm subsides, but panic breaks out in Hidden Sand Village over Gaara's whereabouts. Meanwhile, Foo, who is also a Jinchuriki, senses that Gaara is in danger and abandons the Chunin Exams to help save h... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,414,Neji no handan,"May 14, 2015",6.2,176,Neji and the team come across Matsuri collapsed in the desert and find out Garra is in trouble.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,415,Mirai ni takusu omoi,"May 21, 2015",6.5,179,"Gaara meets with Fugi, the mastermind behind the assassination attempt on his life. He confides that perhaps, after all the fear and pain he has wrought upon the Sand, he has no right to be their leader. But there are those who accept him without prejudice--the next generation. Gaara, who has never felt this more deeply than during the Chunin Exams, tells Fugi to take... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,416,Shi no kiwa,"May 28, 2015",7.9,424,"After his Tailed Beast is extracted, Naruto is on the verge of dying. Sakura desperately tries to save him, but Naruto's heart gives out.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,417,Futatsu no Mangekyô,"Jun 4, 2015",8.2,317,"Madara has transformed into the Jinchuriki of the Ten Tails and appears before Kakashi. Kakashi and the others combine their powers to attack, but they are no match for Madara..",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,418,Kessei: Minato han,"Jun 11, 2015",7.0,213,Kakashi changes for the worse much to Obito's distress.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,419,Omae wa bakkuappuda,"Jun 25, 2015",8.1,278,"Obito's story continues, while he turns a new leaf and helps the Allied Shinobi Forces.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,420,Aoki Môjû VS Rikudô Madara,"Jul 2, 2015",8.5,406,"Maito Gai remembers his academy years, his father Maito Dai's lessons and encouragement and his rivalry and friendship with Kakashi Hatake. Gai prepares himself to use the dangerous technique Hachimon Tonko no Jin.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,421,Papa no seishun,"Jul 9, 2015",7.7,477,"With his father's teachings spurring him on, Guy sets out on his final battle.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,422,Hachimon tonkô no jin,"Jul 23, 2015",8.0,790,"Guy Sensei has unleashed the Eight Inner Gates, opening all chakra limiters placed on the body in order to achieve power ten times greater than the hokages. His opponent is Madara Uchiha, who threatens to place the world under a deep sleep by fulfilling his Infinite Tsukuyomi. Madara, only lacking his left rinnegan to achieve full Six Paths mode, has tremendous power ... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,423,Rikudô Sen'nin,"Jul 30, 2015",8.5,1400,Guy Sensei reaches his limits against Madara Uchiha. A new secret is unveiled to Naruto and Sasuke.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,424,Uketsugareru mono,"Aug 6, 2015",6.6,186,"After Naruto and Sasuke obtained the special Justus from the Sage of Six Pathes, Shippuden goes back in time all the way to Naruto's arrival at the Hidden Leaf Village after two years of training with Jaraiya. These next two episodes are meant to demonstrate the inheritance of the next generation and for who Naruto is fighting for. This flash back tells the story of K... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,425,Naruto no raibaru,"Aug 6, 2015",7.0,192,"After Naruto and Sasuke obtained the special Justus from the Sage of Six Pathes, Shippuden goes back in time all the way to Naruto's arrival at the Hidden Leaf Village after two years of training with Jaraiya. These next two episodes are meant to demonstrate the inheritance of the next generation and for who Naruto is fighting for. This flash back tells the story of K... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,426,Tatsu,"Aug 13, 2015",8.2,939,Naruto and Sasuke begin to fight against Madara.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,427,Mugen no yume,"Aug 20, 2015",7.9,654,"Madara is after Obito's left eye, his rinnegan, which was initially Madara's to begin with. When he obtains it, new powers are revealed that change the tide and intensity of the war, which consists of Naruto, Sasuke, and Sakura fighting Madara. Amidst the wait for Madara to come back from Obito's alternate dimension, Kakashi thinks back to the formation of Team Seven ... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,428,Mugen Tsukuyomi,"Aug 27, 2015",8.5,346,Madara awakens the Infinite Tsukuyomi. Sasuke finds a way to protect his friends from Genjutsu. Yamato appears in the battlefield. The Infinite Dream falls upon the Shinobi World.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,429,Yume no sekai e,"Sep 3, 2015",5.9,198,"Tenten falls under the Infinite Tsukuyomi and wakes up in the Hidden Leaf Village. When Lee and Guy Sensei appear, Tenten is relieved to see that she is not alone. But her joy is short-lived, as both men act oddly and are dressed stylishly-just where has she been transported to?",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,430,Tenten no ibasho,"Sep 3, 2015",5.9,188,"Inside the ""Infinite Tsukuyomi"", Tenton tries to find a way to break free of the genjutsu, while struggling with her place in the new fake world.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,431,Kirâ Bî rappûden: Ten no maki,"Sep 10, 2015",5.3,190,Tailed beast jinchuriki's are gathering together to go up against the akatsuki after stealing most of their tailed beast powers.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,432,Kirâ Bî rappûden: Chi no maki,"Sep 17, 2015",5.3,187,"Inside the genjutsu placed by the Infinite Tsukoymi, Killer Bee has gathered all the jinchuriki in a fight against the akatsuki.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,433,Ano egao o môichido,"Sep 24, 2015",6.2,184,"Karin is caught within the Infinite Tsukuyomi and dreams of her past. She was born into the Uzumaki Clan and has the unique ability to heal anyone who bites into her. Driven out of her village, the Hidden Grass takes her in, only to use her for this ability. Karin has no choice but to endure constant suffering in order to survive. She is later chosen to enter the Chun... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,434,Ochikobore ninja,"Oct 1, 2015",5.7,178,"With the exception of Naruto's Team 7, which is protected by the Susano'o, all other shinobi have been swept into a dream world by the Infinite Tsukuyomi. Even the Hokage, Tsunade, has fallen into a dream state. She awakens to find herself in the Leaf Village, where she discovers Jiraiya's final book, entitled ""Jiraiya Ninja Scrolls,"" and begins to read.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,435,Shutsugeki: Tansaku ninmu,"Oct 8, 2015",5.6,176,"Tsunade continues to read Jiraiya's novel. Chunin- and jonin-level ninja have gone missing, and the Fourth Hokage, Minato, orders a search mission with teams of genin led by Guy and Kurenai. Kakashi's Team 7 is also dispatched, but the hero Naruto Uzumaki, despite being the Hokage's son, has the misfortune of being labeled a loser.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,436,Chîmuru Jiraiya,"Oct 15, 2015",5.1,212,"Tsunade continues to read Jiraiya's novel. Chunin- and jonin-level ninja have gone missing, and the Fourth Hokage, Minato, orders a search mission with teams of genin led by Guy and Kurenai. Kakashi's Team 7 is also dispatched, but the hero Naruto Uzumaki, despite being the Hokage's son, has the misfortune of being labeled a loser.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,437,Yûsen jun'i,"Oct 22, 2015",5.3,177,"Team Jiraiya, Shikamaru, and his Leaf teammates are lured into a mysterious village during their battle. A couple children from the village get caught in the crossfire and fall into a cave-in. Yahiko's team rushes to the rescue, but Shikamaru doesn't budge. Meanwhile, Naruto and Neji's teams rendezvous, but a mysterious voice addresses them out of nowhere.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,438,Kamen no otoko,"Nov 5, 2015",5.3,179,Naruto and Killer Bee rush to the battlefield when Nine Tails suddenly speaks to Naruto inside his mind. The Nine Tails questions Naruto's intent to end the hatred in the world and reminds him of how he was unable to save Sasuke.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,439,Fûin sareshi chikara,"Nov 12, 2015",5.4,179,"The Masked Man is satisfied that the Hidden Leaf Genin chose the importance of life over their mission, but orders his team to continue their surveillance. Meanwhile, Naruto is frustrated at his inabilities, and recalls why his father Minato sealed the Nine Tails inside of him.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,440,"Okite ka, nakama ka","Nov 19, 2015",5.7,177,"Sasuke and Sakura join up with the others, but the Puppet User appears and blocks their path back to the Hidden Leaf Village. Sasuke wants to bring down the puppets and rush back to report to the Fourth Hokage, but Shikamaru and the others insist on staying and rescuing the jonin.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,441,Yogen no ko,"Nov 26, 2015",5.7,176,"Jiraiya weakens the seal on the Nine Tails in order to help Naruto learn how to control the Tailed Beast's power. Jiraiya recalls the words spoken to him years ago by the Great Lord Elder. He told Jiraiya that he would have a student, and that his guidance would decide whether the student would save the Ninja World or destroy it.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,442,Kago no tori,"Dec 3, 2015",5.8,179,"Naruto joins up with the rest of his comrades, and together they overcome the puppet attack. The masked man witnesses this and is convinced there is a future for the young shinobi. He promises to release the kidnapped jonin and begins to explain the truth, and the situation behind his motives.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,443,Kikan,"Dec 10, 2015",5.4,178,"Naruto's strength is recognized by his fellow genin, except Sasuke. But while Naruto enjoys a close relationship with his father, Sasuke's father, Fugaku, constantly compares Sasuke with his older brother Itachi and barely pays attention to him.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,444,Tagai no michi,"Dec 17, 2015",6.1,179,"Sasuke takes his frustrations out on Naruto and the two begin to fight, this time with their respective new jutsu. Minato steps in just before it turns into a disaster. From this encounter, Sasuke realizes that he is nowhere equal to Naruto in strength and joins the Leaf Police Force, determined to beat him one day.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,445,Chikara no sa,"Dec 24, 2015",5.8,178,"Three years have passed since Sasuke joined the Leaf Police Force, and he's now lieutenant. But his abusive Police Force has only increased anxiety within the village, and the Uchiha remain in poor regard. Now that his training with Jiraiya has ended, Naruto returns to Hidden Leaf Village and has an explosive encounter with Sasuke in the middle of town.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,446,Sato nuke,"Jan 14, 2016",5.9,177,Sasuke leaves the leaf village in search of power.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,447,Otte,"Jan 21, 2016",5.5,180,"The Anbu who attack Naruto and Shikamaru are agents sent by Danzo, who had promised Orochimaru that he would deliver Sasuke safely to him. Luckily, Neji, Lee and Tenten rush to their aid in the nick of time. Meanwhile, Hiruko reveals the truth behind the incident involving Hizashi.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,448,Shôtotsu,"Jan 28, 2016",5.7,180,"Naruto reaches the tower Sasuke was heading for, thanks to Neji, Lee and Tenten deterring the agents from the Foundation. But it's too late-Sasuke's already made contact with Orochimaru. Naruto passionately tries to reason with Sasuke, but ultimately their powers collide.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,449,Môhitotsu no tsuki,"Feb 4, 2016",5.7,181,"Naruto wakes up and is told by Shikamaru that Sasuke is no where to be found, and that the Anbu they were fighting retreated. While Tsunade updates Minato on the shinobi Sasuke attacked when he left the village, Shizune arrives with news someone infiltrated the village. Pain arrives and talks to Tsunade, vowing to cause the village pain. Pain attacks the village with ... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,450,Nakama,"Feb 11, 2016",5.4,179,"Seeing Hinata almost die triggers Naruto's anger and he goes into Nine Tails State. Naruto's power is enormous, but Pain releases his jutsu to seal him away. Hatred consumes Naruto as he tries to break the seal. With Naruto unable to calmly control the Nine Tails' power, the village steadily heads toward destruction.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,451,Shinobi-tachi no kyôen,"Feb 18, 2016",5.2,218,"Several months after Pain's attack, Jiraiya arrives with intel regarding the Akatsuki, who are attacking shinobi villages and kidnapping their Kage and jonin. He also reveals that Sasuke is working with them. Naruto is determined to bring his friend and comrade Sasuke back, once and for all.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,452,Raibaru,"Feb 25, 2016",6.1,182,"Naruto wants to bring Sasuke back to the village, but Sasuke burns with a desire to bring Naruto down. Why is Sasuke so confrontational, and how did his feelings toward Naruto develop? The truth rises to the surface during Sasuke's relentless attack. Where will this battle lead? Find out in the conclusion of the ""Jiraiya Ninja Scrolls.""",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,453,"Umareru inochi, shinu inochi","Mar 3, 2016",7.8,293,"The shinobi under Madara's Infinite Tsukuyomi continue to slumber and have pleasant dreams. Meanwhile, Naruto and the others have escaped the genjutsu, thanks to Sasuke's protective Susano'o. As Sasuke starts remembering the death of Itachi, his Sharingan starts to resonate and show him the truth that Itachi never spoke a word of.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,454,Isai,"Mar 10, 2016",8.0,281,"Having experienced the Great Ninja War as a young child, Itachi constantly questions the meaning the life and death, distancing him from other children his age. Soon after entering the Academy, Itachi exhibits his genius and finds himself at the top of his class.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,455,Inochi no itami,"Mar 17, 2016",7.3,263,"Upon graduating from the Academy, Itachi becomes a genin and joins a team that includes Tenma, Shinko, and their Jonin Leader, Minazuki Sensei. They accept a mission from Granny Cat to look for a missing feline who's a skilled Ninja Cat.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,456,Shisui no irai,"Mar 24, 2016",8.0,279,Itachi accompanies his friend Shisui on a three-part training exercise. The two come across a battle between the Hokage's ANBU and the Foundation. Itachi is confused by their motives and can't discern which side is right or wrong. But Shisui is unwavering in his determination to stop the fighting.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,457,Tsukiyo,"Apr 7, 2016",7.8,649,"Itachi joins the ANBU and is quickly promoted to captain. But he must report directly to Danzo, and is placed as a double agent to observe the Uchiha clan, who are in the midst of planning a coup d'état. With dissatisfaction rising within the clan, the Uchiha ultimately decide to carry out their revolt, and the fateful night approaches.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,458,Akatsuki no yami,"Apr 14, 2016",8.0,276,"Itachi becomes a rogue ninja and joins the Akatsuki. He is welcomed and introduced by Pain and Orochimaru as the ex-Leaf ANBU and the man who massacred his entire clan. Itachi is paired up with a man named Juzo, and their first job together is to fulfill an assassination request in the Land of Water.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,459,Aibô,"Apr 21, 2016",8.3,288,"Itachi is partnered with Kisame and begins his missions as a member of the Akatsuki. The duo succeeds in recruiting Deidara, so Pain assigns the newly formed team of Deidara and Sasori to hunt down the deserter Orochimaru. Meanwhile, intel comes in about an immortal killer, so Itachi, Konan and Kakuzu head out to the Land of Steam.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,460,Makoto,"Apr 28, 2016",8.3,422,"Itachi confronts Sasuke, who for years bore the shame and anger that Itachi brought upon their clan. The truth behind Itachi's story comes to light. Back on the battlefield of the Fourth Great Ninja War, Naruto and the others fight Madara, and just as he is declaring his victory, something unexpected occurs.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,461,Hajimari no mono,"May 5, 2016",8.2,396,"Kaguya Otsutsuki suddenly emerges from Madara's body. She is the mother of Hagoromo, the Sage of the Six Paths who entrusted his powers to Naruto and Sasuke. Kaguya's power is immense and instantly sends Naruto and Sasuke to an alternate dimension. Naruto and Sasuke are the only ones who can seal away Kaguya, but they can't find a jutsu that works against her.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,462,Ôtsutsuki Kaguya,"May 12, 2016",7.6,274,"Kaguya Otsutsuki suddenly descends from the heavens as the people of the Land of Sou look on in surprise and suspicion. But their king, Tenji, is enthralled by her and takes her for his concubine. In this age of endless war, Kaguya wishes for nothing but peace. But as the self-proclaimed protector of the Divine Tree, she soon finds herself engulfed by the tides of cha... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,463,Hagoromo to Hamura,"May 19, 2016",8.0,276,"As Black Zetsu drains Naruto and Sasuke's Chakra into the reborn Kaguya, Black Zetsu tells the story of Kaguya's children: Hagoromo and Hamura in a world ruled by the Infinite Tsukuyomi. Filler episode.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
