tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
One Piece,1,825,A Liar! Luffy and Sanji!!,"Feb 11, 2018",9.4,1100,"After a harsh struggle, Luffy finally manages to defeat Counter. Sanji arrives and finds Luffy. Luffy decides to help Sanji when he hears his reasons for attending the party.",tt0388629
One Piece,1,826,Sanji Comes Back! Crash! The Tea Party from Hell!,"Feb 18, 2018",9.2,789,"After Luffy and Sanji reconcile, the Sanji Retrieval Team manages to contact them through a piece of mirror. Jinbe proceeds to talk about Bege's past and proposes forming an alliance with him.",tt0388629
One Piece,1,827,A Secret Meeting! Luffy vs. the Fire Tank Pirates!,"Mar 4, 2018",8.7,444,"The Sanji Retrieval Team goes to the Fire Tank Pirates' hideout to meet Capone Bege. Meanwhile, the Sun Pirates tend to an injured Pekoms and guard him to prevent him from reporting to Big Mom.",tt0388629
One Piece,1,828,The Deadly Pact! Luffy & Bege's Allied Forces!,"Mar 18, 2018",9.1,720,"Bege, Ceasar, Jinbe and the straw hat pirates talk about how they can assassinate Big Mom.",tt0388629
One Piece,1,829,Luffy Engages in a Secret Maneuver! The Wedding Full of Conspiracies Starts Soon!,"Mar 25, 2018",8.8,446,Some of the Big Mom pirates get suspicious of Sanj. The wedding starts in less than an hour.,tt0388629
One Piece,1,830,The Family Gets Together! The Hellish Tea Party Starts!,"Apr 1, 2018",9.2,809,The leaders of the underworld arrive at the tea party. Katakuri and two of his brothers stop assassins from entering Big Mom's tea party.,tt0388629
One Piece,1,831,The Broken Couple! Sanji and Pudding Enter!,"Apr 8, 2018",8.8,448,Bege gets his men to help with the assassination and make sure the plan doesn't get leaked. Sanji begins to question himself about Pudding wanting to kill him.,tt0388629
One Piece,1,832,A Deadly Kiss! The Mission to Assassinate the Emperor Kicks Off!,"Apr 15, 2018",9.4,857,When Sanji lifts Pudding's gown and sees her third eye he calls it beautiful causing Pudding to get emotional. A gunshot is fired giving Luffy the signal to crash the tea party.,tt0388629
One Piece,1,833,Returning the Sake Cup! The Manly Jimbei Pays His Debt!,"Apr 22, 2018",9.4,1300,"Jinbe tells Big Mom that he is the one behind Luffy crashing the tea party, Jinbe also asks to leave the Big Mom Pirates and join the Straw hats. While everyone is distracted Brook has a plan.",tt0388629
One Piece,1,834,The Mission Failed?! The Big Mom Pirates Strike Back!,"Apr 29, 2018",9.4,805,"Brook destroys the portrait of mother Carmel, however Big Mom doesn't shriek. Pudding tries to kill Sanji. Germa gets captured by the Big Mom pirates. Katakuri goes after Luffy but Bege, Pedro and Jinbe defend him.",tt0388629
One Piece,1,835,"Run, Sanji! SOS! Germa 66!","May 6, 2018",9.3,795,Luffy shows Big Mom the smashed portrait of mother Carmel. Big Mom shrieks stunning everyone without earbuds. Sanji and the straw hats save the Vinsmoke family.,tt0388629
One Piece,1,836,Mom's Secret! The Giant's Island Elbaph and a Little Monster!,"May 13, 2018",8.8,448,"When Big Mom was five years old she was left on Elbaf by her parents. Big Mom was taken care of by mother Carmel, the nun of an orphanage. As a child, Big Mom caused trouble at the orphanage.",tt0388629
One Piece,1,837,The Birth of Mom! The Day That Carmel Vanished!,"May 20, 2018",9.3,788,Linlin causes havoc at Elbaf which leads to the death of one of the giants and her having to leave Elbaf along with mother Carmel and the other kids. Mother Carmel's true intentions are brought to light.,tt0388629
One Piece,1,838,The Launcher Blasts! The Moment of Big Mom's Assassination!,"May 27, 2018",8.8,446,It is revealed how Big Mom became a pirate. The assassination plan begins to quickly fall apart.,tt0388629
One Piece,1,839,The Evil Army! Transform! Germa 66!,"Jun 3, 2018",9.1,725,Bege transforms into a giant fortress allowing people to hide in him. Germa 66 spring into action and assist in fighting against the Big Mom pirates. After trying a few more times Bege announces the assassination of Big Mom failed.,tt0388629
One Piece,1,840,Cutting the Father-Son Relationship! Sanji and Judge!,"Jun 10, 2018",8.7,447,Big Mom stops shrieking and comes to her senses and attacks Bege's castle body. Bege comes up with a plan of escape.,tt0388629
One Piece,1,841,Escape From the Tea Party! Luffy vs. Big Mom!,"Jun 17, 2018",9.2,776,Caesar tries to fly with Bege and escape from the Big Mom Pirates with everyone inside of Bege. Germa 66 help defend Ceasar.,tt0388629
One Piece,1,842,"The Execution Begins! Luffy's Allied Forces Are Annihilated?!""","Jun 24, 2018",9.2,779,Judge Vinsmoke is defeated by Big Mom. All of Luffy's allies are captured. An unexpected event greatly shifts the tide of battle.,tt0388629
One Piece,1,843,The Chateau Collapses! The Straw Hat's Great Escape Begins!,"Jul 1, 2018",8.8,450,The straw hat pirates and the fire tank pirates decide to make their escape and discontinue from traveling together. Big Mom has a hunger pang and starts attacking everything.,tt0388629
One Piece,1,844,The Spear of Elbaph! Onslaught! The Flying Big Mom!,"Jul 8, 2018",8.6,421,The straw hats are retreating back to their ship while Big Mom pursues them. Germa 66 get rid of the Big Mom pirates attacking their kingdom.,tt0388629
One Piece,1,845,Pudding's Determination! Ablaze! The Seducing Woods!,"Jul 15, 2018",8.8,447,The straw hats continue to flee from Big Mom on Kingbaum. Pudding asks Chiffon for help in baking a cake to stop Big Mom's rampage.,tt0388629
One Piece,1,846,A Lightning Counterattack! Nami and Zeus the Thundercloud!,"Jul 22, 2018",8.8,452,The straw hats flee from Big Mom. Chopper and Brook make their way to the shark submerge. Nami uses Zeus for an attack on Big Mom.,tt0388629
One Piece,1,847,A Coincidental Reunion! Sanji and the Lovestruck Evil Pudding!,"Jul 29, 2018",8.7,450,Chopper and Brook get to the sunny only to find the Big Mom pirates occupying it. Brook and Chopper fight the pirates on the sunny. Chiffon and Pudding tell Sanji about their plan to make a wedding cake for Big Mom and ask him for help.,tt0388629
One Piece,1,848,Save the Sunny! Fighting Bravely! Chopper and Brook!,"Aug 5, 2018",8.8,453,Sanji makes his way with Pudding and Chiffon to make a wedding cake for Big Mom. Brook and Chopper fight Pero-Pero. Luffy and the rest of the straw hats make their way to the sunny.,tt0388629
One Piece,1,849,"Before the Dawn! Pedro, the Captain of the Guardians!","Aug 12, 2018",9.5,1200,Peros uses his candy to halt the sunny. Pedro remembers Gol D Roger. Pedro uses his last resort to stop Peros.,tt0388629
One Piece,1,850,"I'll Be Back! Luffy, Deadly Departure!","Aug 19, 2018",9.4,1200,The straw hats get ready to use coup-de burst to escape from the Big Mom pirates. Luffy and Katakuri face off before their fight.,tt0388629
One Piece,1,851,"The Man with a Bounty of Billion! The Strongest Sweet General, Katakuri!","Aug 26, 2018",9.3,804,Luffy and Katakuri begin their fight. Brook and Chopper are told by Nami about Pedro's apparent demise. Sanji. Pudding and Chiffon continue making their way to the island with the ingredients to make Big Mom's wedding cake.,tt0388629
One Piece,1,852,A Hard Battle Starts! Luffy vs. Katakuri!,"Sep 2, 2018",9.4,821,"Luffy's and Katakuri's battle becomes more and more one-sided in favor of Katkuri. Sanji, Pudding and Chiffon arrive at the cake factory and begin making the wedding cake for Big Mom.",tt0388629
One Piece,1,853,"The Green Room! An Invincible Helmsman, Jimbei!","Sep 16, 2018",9.2,770,"Luffy tells Nami to break all the mirrors on the ship. Sanji, Pudding, Chiffon and the 31 chefs work together to make the wedding cake for Big Mom. A giant wave is made by Big Mom but Jinbei comes up with a quick plan to get through it.",tt0388629
One Piece,1,854,The Threat of the Mole! Luffy's Silent Fight!,"Sep 23, 2018",9.3,790,The straw hats come up with a rendezvous point after the Big Mom pirates believe some of them to be dead. Germa continues to fight with the Big Mom pirates. Brulee overhears the straw hats plan and lets Peros know where they plan to meet.,tt0388629
One Piece,1,855,The End of the Deadly Battle?! Katakuri's Awakening in Anger!,"Sep 30, 2018",9.2,775,Katakuri uses his awakened devil fruit ability. Germa 66 defeat the group of Big Mom pirates invading their kingdom. Katakuri looks to end the battle between himself and Luffy.,tt0388629
One Piece,1,856,The Forbidden Secret! Katakuri's Merienda!,"Oct 7, 2018",9.5,1200,Katakuri begins to eat but he does it alone so no one sees him. Luffy sees something that Katakuri doesn't want anyone to see and sends him into a rage.,tt0388629
One Piece,1,857,Luffy Fights Back! The Invincible Katakuri's Weak Point!,"Oct 14, 2018",9.3,793,Luffy uses fourth gear and begins to understand Katakuri's ability. Brulee tells Pudding about what she knows about the straw hats plans and Sanji hears her.,tt0388629
One Piece,1,858,Another Crisis! Gear Four vs. Unstoppable Donuts!,"Oct 21, 2018",8.7,452,The Big Mom pirates can't locate the straw hat pirates or the fire tank pirates. Luffy runs out of time for fourth gear and must wait ten minutes before he can use haki again. Luffy finds Brulee and escapes from Katakuri using her power.,tt0388629
One Piece,1,859,"The Rebellious Daughter, Chiffon! Sanji's Big Plan for Transporting the Cake!","Oct 28, 2018",8.2,306,Luffy looks for a mirror to escape from Peros and Big Mom. Chiffon is attacked by Oven causing her father and Sanji to try and help her. Bege comes to rescue Chiffon.,tt0388629
One Piece,1,860,The Cake Sank?! Sanji and Bege's Getaway Battle!,"Nov 4, 2018",8.6,400,Bege and his crew go to rescue Chiffon from Oven and pick up the cake. Carrot worries about a possible full moon. Luffy thinks about what he needs to do to beat Katakuri.,tt0388629
One Piece,1,861,The Cake Sank?! Sanji and Bege's Getaway Battle!,"Nov 11, 2018",8.3,318,Luffy returns to fight Katakuri. The fire tank pirates escape with the cake but are pursued by Oven. Pound attacks Oven to stop him from going after Chiffon and the rest of the fire tank pirates.,tt0388629
One Piece,1,862,Sulong! Carrot's Big Mystic Transformation!,"Nov 18, 2018",9.4,908,"Carrot turns into a sulong, an ability minks have on full moons. As a sulong Carrot's strength is greatly increased. Carrot attacks Daifuku's ship and the Big Mom pirates surrounding him. Carrot draws some of Daifuku's attacks making attack his own ships.",tt0388629
One Piece,1,863,Break Through! The Straw Hat's Mighty Sea Battle!,"Nov 25, 2018",8.8,458,Luffy's and Katakuri's long battle continues. Bege tries to poison the wedding cake but Sanji won't let him. Brook and Carrot deal with some of the Big Mom Pirates and retreat back to the sunny. Big Mom lands on the sunny seeking cake.,tt0388629
One Piece,1,864,Finally Clash - Yonko VS Straw Hat Crew,"Dec 9, 2018",9.3,781,Luffy tries to use observation haki the same way Katakuri uses it in order to beat him. Big Mom and the straw hats fight.,tt0388629
One Piece,1,865,Dark King's Direct Precepts! The Battle Against Katakuri Turns Around!,"Dec 16, 2018",9.2,769,The straw hats manage to capture Zeus. Luffy remembers his haki training with Dark King Rayleigh.,tt0388629
One Piece,1,866,"Finally He Returns! Sanji, the Man Who'll Stop the Emperor of the Sea!","Dec 23, 2018",8.8,462,Luffy begins to use observation haki a little more effectively allowing him to dodge some of Katakuri's attacks. As Big Mom attacks the straw hats Bege lures Big Mom away with the wedding cake and Sanji makes his way on the sunny.,tt0388629
One Piece,1,867,Lurking in the Darkness! An Assassin Targeting Luffy!,"Jan 6, 2019",9.1,802,"As Luffy is fighting Katakuri, he is shot with a numbing agent by Katakuri's little sister. Oven orders everyone on cacao island to destroy or sink all there mirrors.",tt0388629
One Piece,1,868,One Man's Determination! Katakuri's Deadly Big Fight!,"Jan 13, 2019",9.4,1500,"Katakuri notices Flampe has been shooting at Luffy, Katakuri then stabs himself as he wants an honorable victory. Chiffon convinces Bege to change course to a different island. Smoothie attacks the straw hats ship.",tt0388629
One Piece,1,869,Wake Up! The Color of Observation Able to Top the Strongest!,"Jan 20, 2019",9.4,1100,Luffy thinks back to the days he was training with Rayleigh. Many of the Big Mom pirates gather at cacao island. Luffy uses a new form of fourth gear.,tt0388629
One Piece,1,870,A Fist of Divine Speed! Another Gear Four Application Activated!,"Jan 27, 2019",9.4,2800,"Luffy uses a new form for fourth gear, 'Snake Man'. Sanji makes his way to cacao island to back Luffy up.",tt0388629
One Piece,1,871,Finally Concluded - An Outcome of the Fierce Battle with Katakuri,"Feb 3, 2019",9.5,1300,Luffy and Katakuri both land simultaneous blows ending their battle with both of them on the ground. Pekoms helps Luffy by bringing Brulee to allow him to escape from the mirror world.,tt0388629
One Piece,1,872,A Desperate Situation! The Iron-Tight Entrapment of Luffy!,"Feb 10, 2019",9.3,813,Pekoms has a plan to allow Luffy to escape. Sanji takes Luffy and tries to skywalk to the sunny. The Big Mom pirates get attacked by an enemy they thought they had dealt with.,tt0388629
One Piece,1,873,Pulling Back from the Brink! The Formidable Reinforcements - Germa!,"Feb 17, 2019",9.4,854,Brulee informs the Big Mom pirates that Luffy beat Katakuri. Sanji gets assistance from his siblings as he is carrying Luffy back to the sunny.,tt0388629
One Piece,1,874,The Last Hope! The Sun Pirates Emerge!,"Feb 24, 2019",9.2,799,Sanji and Luffy make it back to the sunny. The fire tank pirates make it to their destination but their ship gets destroyed by Big Mom. As the straw hats are surrounded Jinbie's old crew the Sun pirates help them.,tt0388629
One Piece,1,875,A Fascinating Taste - Sanji's Cake of Happiness,"Mar 3, 2019",9.2,814,Big Mom finally eats the cake. The Sun pirates help the straw hats but have to retreat after Oven heats the water. The straw hats are once again surrounded.,tt0388629
One Piece,1,876,"The Man of Humanity and Justice - Jinbe, a Desperate Massive Ocean Current","Mar 17, 2019",9.3,832,The fish-men temporarily fool the Big Mom pirates into believing that the straw hats are dead. Jimbe helps the Sun pirates and Luffy asks him to meet with the crew in the land of Wano when he's done.,tt0388629
One Piece,1,877,Time for Farewell! Pudding's One Last Request!,"Mar 24, 2019",9.4,1500,Carrot tells Sanji the news about Pedro. Germa and the Sun pirates continue on fighting with the Big Mom Pirates to allow for the straw hats to escape. Pudding remembers her time with Sanji. Brulee tends to Katakuri.,tt0388629
One Piece,1,878,The World in Shock! The Fifth Emperor of the Sea Arrives!,"Mar 31, 2019",9.1,852,"The news of the assassination attempt on Big Mom's life by Luffy, Bege, Jimbe and Sanji makes news around the world.",tt0388629
One Piece,1,879,To the Levely! Gathering of the Straw Hat Allies!,"Apr 7, 2019",7.9,234,Luffy gets upset because he thinks he bounty has been lowered. Coby helps the royalty of Dressrosa and remembers his early days with Luffy.,tt0388629
One Piece,1,880,Sabo Goes into Action! All the Captains of the Revolutionary Army Appear!,"Apr 14, 2019",8.2,234,The four captains of the revolutionary army stop pirates who are attacking a village. Sabo reads the news about Luffy. The revolutionary army prepares to declare war on the celestial dragons.,tt0388629
One Piece,1,881,Going into Action! The Implacable New Admiral of the Fleet - Sakazuki,"Apr 21, 2019",6.4,301,Sakazuki is not happy with Fujitora going to any navy bases. Sengoku about how Luffy broke into impel down and the battle of marineford.,tt0388629
One Piece,1,882,The Paramount War! The Inherited Will of the King of the Pirates!,"Apr 28, 2019",6.7,256,Sengoku thinks about how the marines should have killed Luffy and thinks back to the marineford war and Ace's death. Royalty starts to attend reverie.,tt0388629
One Piece,1,883,One Step Ahead of the Dream - Shirahoshi's Path to the Sun!,"May 5, 2019",6.8,240,"Both Luffy and Sabo think back to when they met. Sabo's adoptive brother, Stelly, meets Garp.",tt0388629
One Piece,1,884,I Miss Him! Vivi and Rebecca's Sentiments!,"May 12, 2019",6.8,243,Vivi tells Rebbeca about how Luffy and his crew saved her country.,tt0388629
One Piece,1,885,In the Dark Recesses of the Holyland! A Mysterious Giant Straw Hat!,"May 19, 2019",7.6,266,Vivi meets with Wapol and Dalton. Vivi and Dalton talk about Luffy and Chopper. Bartolomeo is giving out straw hat pins for people to wear. Doflamingo talks about the secret of Mariejois.,tt0388629
One Piece,1,886,The Uproarious Holy Land - Princess Shirahoshi is being targeted!,"May 26, 2019",7.4,254,Stelly sees the empty throne and wishes to sit on it. The same celestial dragon that Luffy punched wishes to capture Shirahoshi and keep her as a pet. Rob Lucci is now part of CP0. Another celestial dragon saves Shirahoshi.,tt0388629
One Piece,1,887,On the Verge - The Two Yonko Targeting Luffy,"Jun 2, 2019",9.0,731,"Big Mom and Kaido talk about straw hat Luffy and who gets to kill him. Brief recaps of Fish-man island, Punk Hazard, Dressrosa, Zou and Whole cake island is given. Shanks meets with the five elders.",tt0388629
One Piece,1,888,Sabo Gets Angry - Tragedy of the Revolutionary Army Officer Kuma,"Jun 9, 2019",8.1,253,"Sabo takes pictures of Mariejois. Sabo sees a celestial dragon, riding Kuma which sends him into a rage but he is stopped before he can attack by the revolutionary army's captains. Jewelry Bonney sneaks in Mariejois.",tt0388629
One Piece,1,889,"Finally, It Starts! The Conspiracy-filled Reverie!","Jun 16, 2019",7.9,253,A recap of the events briefly before and after the time-skip. The reverie begins but with a mysterious figure who even the five elders answer to.,tt0388629
One Piece,1,890,Marco! The Keeper of Whitebeard's Last Memento!,"Jun 23, 2019",7.7,239,A recap of some of Whitebeard's life. Marco is looking after Whitebeards home and thinks of it as a memento of Whitebeard. Marco talks about challenging Blackbeard.,tt0388629
One Piece,1,891,Climbing Up a Waterfall! A Great Journey Through the Land of Wano's Sea Zone!,"Jun 30, 2019",9.3,919,Marco the leader of the first division of white-beard s crew carries on the legacy of his father.,tt0388629
One Piece,1,892,Wano Country! To the Land of Dancing Sakura and Samurai,"Jul 7, 2019",9.5,1500,It is revealed that the straw hats have been living in Wano under different names and keeping their identity secret. Zoro gets captured by the authority of Wano for a crime he didn't do and is told to commit seppuku.,tt0388629
One Piece,1,893,Otama Appears! Luffy vs. Kaido's Army!,"Jul 14, 2019",9.4,1000,Luffy is in the land of Wano but is separated from the rest of his crew. Luffy sees two animals fighting and is attacked but swiftly deals with them. Zoro is wanted in Wano after attacking samurai. Luffy befriends a girl named Otama.,tt0388629
One Piece,1,894,He'll Come! The Legend of Ace in the Land of Wano!,"Jul 21, 2019",9.4,1100,Otana invites Luffy to her home and gives Luffy rice. Luffy finds out more about Wano from Otana's master. Otana tells Luffy that she's waiting for Ace. Luffy informs her of Ace's death. Basil Hawkins makes his way to his men.,tt0388629
One Piece,1,895,"Side Story! The World's Greatest Bounty Hunter, Cidre!","Jul 28, 2019",6.4,223,The straw hats are attacked by bounty hunters and use coup-de burst to get away. Luffy wants to buy cola but ends up in a bath with Boa Hancock. The two of them are then attacked by the same bounty hunters.,tt0388629
One Piece,1,896,Side Story! Clash! Luffy vs. the King of Carbonation!,"Aug 4, 2019",6.4,219,Cidre fights Luffy and his followers fight Boa Hancock. Some of the men explain to Zoro and Sanji that they are being forced to follow Cidre Guild. After Luffy defeats Cidre he finds an invitation to the Pirate Fest.,tt0388629
One Piece,1,897,"Save Otama! Straw Hat, Bounding through the Wasteland!","Aug 11, 2019",9.3,907,"Luffy decides to take Otama to a Dr. Luffy dresses like a samurai and takes Kotetsu the 2nd, a cursed sword, with him. Zoro saves a woman being chased. Luffy and Zoro reunite. Basil Hawkins appears and is ready to attack Zoro and Luffy.",tt0388629
One Piece,1,898,The Headliner! Hawkings the Magician Appears!,"Aug 18, 2019",9.2,877,Zoro notices Luffy's sword and asks if he can hold it but Luffy refuses. Zoro and Luffy battle Hawkins's underlings. Luffy and Zoro are carried away by Komachiyo after he notices Otama's condition worsening. Hawkins pursues them.,tt0388629
One Piece,1,899,Defeat is Inevitable! The Strawman's Fierce Attack!,"Aug 25, 2019",9.5,1200,Zoro fights Hawkins's Strawman. Zoro defeats the Strawman allowing himself and Luffy to flee. The woman Zoro saved earlier gives Zoro and Luffy directions and offers to help Otama.,tt0388629
One Piece,1,900,The Greatest Day of My Life! Otama and Her Sweet Red-bean Soup!,"Sep 1, 2019",9.2,863,"Otama drinks herbal medicine and quickly recovers. Tsuru offers Otama red-bean soup. Tsuru explains the situation of Wano. One of Kaido's subordinates to tries to kill Tsuru, something Zoro stops. Otama is kidnapped one of Kaido's goons.",tt0388629
One Piece,1,901,Entering Enemy Territory! The Protagonists Spread into the Town of Bakura!,"Sep 8, 2019",8.6,457,"Gazel-man takes Otama to Holdem, one of the 3 headliners in Bakura. Okiku tells Luffy and Zoro that she's a samurai. Otama is asked by Holdem how she tamed a giant baboon. Bepo tells Law that Luffy and Zoro are going to attack Bakura town.",tt0388629
One Piece,1,902,The Yokozuna Appears! The Invincible Urashima Goes After Okiku!,"Sep 15, 2019",8.6,455,"Luffytaro, Zorojuro, and Okiku finally make it to town but immediately are questioned. Luffy gets past them using his Haki to stay hidden, but once Urashima sees Okiku he makes his move again to try and make her his wife. She has other ideas after being captured.",tt0388629
One Piece,1,903,A Climactic Sumo Battle! Straw Hat vs. the Strongest Ever Yokozuna!,"Sep 22, 2019",7.6,372,Luffy faces against Urashima in a sumo match. Luffy sends Urashima crashing into Holdem's residence where Holdem tries to pull off Tama's cheek for the devil fruit power she possesses.,tt0388629
One Piece,1,904,Luffy Rages! Rescue Otama from Danger!,"Sep 29, 2019",7.7,345,Holdem approaches holding Tama hostage before Luffy's group who were fighting the beast pirates.,tt0388629
One Piece,1,905,Fighting for Otama! Fight against Holdem!,"Oct 6, 2019",9.2,838,"Holdem continues to taunt Luffy's group while holding Tama hostage, threatening to chew her up with Kamijiro. Kiku warns Luffy against attacking Holdem as Kuri is ruled by Jack, and he will destroy Bakura Town if they fight back.",tt0388629
One Piece,1,906,Duel! The Magician and the Surgeon of Death!,"Oct 13, 2019",9.2,846,"After defeating Holdem, Luffy grabs Tama and flees the scene. During the escape, they encounter Speed and Tama tames her. They then catch up to Zoro, Kiku, and Komachiyo as the latter three were fleeing with the stolen food cart.",tt0388629
One Piece,1,907,Romance Dawn,"Oct 20, 2019",6.7,253,"It adapts the second pilot of One Piece, telling a different backstory how Luffy became a rubber man. Luffy has to fight the pirate Spiel, which uses witch like magic to fight, and rescue a kidnapped girl named Ann and her pet bird.",tt0388629
One Piece,1,908,The Coming of the Treasure Ship! Luffytaro Returns the Favor!,"Oct 27, 2019",9.2,861,"Luffy's group delivers the stolen food cart to Okobore Town and Luffy also gives the residents clean water. After Luffy parted ways with Tama and Speed, Law takes the group to the ruins of Oden Castle.",tt0388629
One Piece,1,909,Nazo no Bohyo - Oden Joseki de no Saikai!,"Nov 10, 2019",9.4,937,"While Zoro battles a giant tiger, Luffy, Law, and Okiku arrive at Oden castle, the three reunite with Kin'emon as well as Momonosuke. Nami, Sanji, Chopper, and Brook then regroup with Luffy. Kin'emon reveals a shocking truth.",tt0388629
One Piece,1,910,A Legendary Samurai! The Man Who Roger Admired!,"Nov 17, 2019",9.3,883,"While traveling to Oden Castle, Komachiyo, Law, Luffy, Zoro, and Kiku encounter a ferocious tiger. The group later arrive at the ruins of Oden Castle. After seeing the graves of the Kozuki Family, Luffy reunites with his crew and allies",tt0388629
One Piece,1,911,Bringing Down the Emperor of the Sea! A Secret Raid Operation Begins!,"Nov 24, 2019",9.1,741,"Kin'emon lais out the plan of how they are going to defeat Kaido, but much work remains, such as recruiting allies and gathering information on the enemy.",tt0388629
One Piece,1,912,"The Strongest Man in the World! Shutenmaru, the Thieves Brigade Chief!","Dec 1, 2019",9.5,1300,Usohachi makes a discovery. Shutenmaru and Jack face off. Kaido makes his entrance.,tt0388629
One Piece,1,913,Everyone is Annihilated! Kaido's Furious Blast Breath!,"Dec 8, 2019",9.5,1200,"The drunken Kaido flies above Okobore Town in his dragon form and threatens Shutenmaru and all the people in the town. Luffy, Law, Kin'emon, and Kiku start running towards the town to rescue them.",tt0388629
One Piece,1,914,Finally Clashing! The Ferocious Luffy vs. Kaido!,"Dec 15, 2019",9.5,1700,"Right after the destruction of Oden Castle, Luffy enters a furious battle with Kaido.",tt0388629
One Piece,1,915,Hakai-teki! Ichigeki Hissatsu no Raimei Hakke!,"Dec 22, 2019",9.5,1500,"Luffy continues his furious battle with Kaido. Despite his best efforts, the battle ends in Luffy's defeat.",tt0388629
One Piece,1,916,Iki-jigoku! Rufi Kutsujoku no Dai Tankutsu-jo,"Jan 5, 2020",9.2,989,"After his defeat, Luffy is sent to a prison in the Udon region. Kiku returns to the mountain where Oden Castle was destroyed and discovers that the group there managed to escape the destruction.",tt0388629
One Piece,1,917,The Holyland in Tumult! Emperor of the Sea Blackbeard Cackles!,"Jan 12, 2020",9.4,1200,Perona learns from a newspaper that Gecko Moria is alive and prepares to leave Kuraigana Island to search for him. Moria and his zombie army attack Pirate Island to find Absalom only to learn that he had been killed.,tt0388629
One Piece,1,918,Ugokidasu - Dato Kaido Daikeikaku!,"Jan 19, 2020",9.0,779,"Dogstorm clashes with Shutenmaru, who refuses to aid in Kin'emon's operation. Sanji and the others seek out recruits.",tt0388629
One Piece,1,919,Rampage! The Prisoners - Luffy and Kid!,"Jan 26, 2020",9.0,796,"Nami and Shinobu finish with their current objective in the Flower Capital and Sanji's soba stand is growing more popular. In Udon, Luffy and Kid continue to work. The angry vice warden tries to attack them only to be defeated by the pair.",tt0388629
One Piece,1,920,Dai Hyoban! Sanji no Ohako Soba!,"Feb 2, 2020",8.6,529,Sanji tangles with some gang members who disrupt his soba business and learns that one of his customers has friends in high places.,tt0388629
One Piece,1,921,Goka Kenran - Wano Kuni Ichi no Bijo: Komurasaki,"Feb 9, 2020",7.7,434,"Wano's most popular courtesan heads to the palace, but a revenge plot threatens the proceedings.",tt0388629
One Piece,1,922,A Tale of Chivalry! Zoro and Tonoyasu's Little Trip!,"Feb 16, 2020",9.0,801,"Zoro goes to a gambling house with Tonoyasu. Meanwhile, the Ninja-Pirate-Mink-Samurai Alliance works to steal weapons and food. Franky learns that Minatomo no longer has the blueprints of Kaido's mansion.",tt0388629
One Piece,1,923,A State of Emergency! Big Mom Closes in!,"Feb 23, 2020",9.1,793,"The banquet at Orochi's palace begins . Shinobu, Nami, and Brook sneak into the palace as well. Meanwhile, in Udon prison, Kid explains to Luffy and Caribou about how he lost his arm.",tt0388629
One Piece,1,924,The Capital in an Uproar! Another Assassin Targets Sanji!,"Mar 15, 2020",9.4,1100,"King flies to the waterfall while the Big Mom Pirates are coming up and knocks their ship down. Meanwhile, back at the capital, Page One attack multiple soba shops and owners looking for Sanji.",tt0388629
One Piece,1,925,Dashing! The Righteous Soba Mask!,"Mar 22, 2020",9.4,1000,"As he confronts Page One, Sanji puts on his Raid Suit and displays its capabilities. Back in the shogun's caste, Robin was sneaking around trying to find important information.",tt0388629
One Piece,1,926,Zettai Zetsumei - Kyoi no Orochi Oniwabanshu,"Mar 29, 2020",8.6,530,"Robin gets caught by the Orochi Oniwabanshu in Orochi's castle. The ninjas attack Robin in order to find the truth of her intentions. Meanwhile, Chopper, Kiku, Tama, and Momonosuke find Big Mom at the shore after the encounter with King.",tt0388629
One Piece,1,927,Shura-jo! Osoreru Daija Shogun Orochi,"Apr 5, 2020",8.0,389,"At Kuri Beach, Chopper gives the amnesiac Big Mom a fake name. Back inside the shogun's castle, Orochi warns his guests about the return of the Scabbards. Toko laughs, enraging Orochi. As Orochi lashes out at Toko, Komurasaki steps in.",tt0388629
One Piece,1,928,The Flower Falls! The Final Moment of the Most Beautiful Woman in the Land of Wano!,"Apr 12, 2020",8.1,389,"Orochi takes his rage out on Komurasaki as Robin protects Toko. Brook, Nami, and Shinobu arrive at the banquet hall to aid Robin. Right after Orochi releases his grip on Komurasaki during the commotion, Kyoshiro cuts her down.",tt0388629
One Piece,1,929,The Bond Between Prisoners! Luffy and Old Man Hyo!,"Apr 19, 2020",8.0,388,"In the Ringo region, Kanjuro meets up with Shinobu's group. In Ebisu Town, Law's group learns from a newspaper that a funeral for Komurasaki will be held and that Kid escaped from Udon prison.",tt0388629
One Piece,1,930,A Lead Performer! Queen the Plague Emerges!,"Jun 28, 2020",8.5,481,Luffy kicks Daifugo to defend Hyogoro and then fights the guards until Babanuki fires a cannonball at him. Raizo manages to steal some keys from the Prisoner Mines executive tower. Later Queen arrives at the Udon prison.,tt0388629
One Piece,1,931,Goes up. Luffy's Desperate Escape!,"Jul 5, 2020",8.2,385,"At the Prisoner Mines, the Sumo Inferno begins, but Luffy easily defeated his opponents. Meanwhile at the Flower Capital bathhouse, Drake and Hawkins arrive to search for those associated with the Kozuki Family.",tt0388629
One Piece,1,932,Dead or Alive! Queen's Sumo Inferno!,"Jul 12, 2020",8.7,549,"At the Prisoner Mines, the Sumo Inferno begins, but Luffy easily defeated his opponents. Meanwhile at the Flower Capital bathhouse, Drake and Hawkins arrive to search for those associated with the Kozuki Family.",tt0388629
