tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
The Simpsons,1,442,Homer the Whopper,"Sep 27, 2009",7.1,1400,"A Hollywood studio makes a movie based on Comic Book Guy's comic book character ""Everyman,"" and Homer is cast in the lead. However, Homer's weight fluctuations cause problems for the production.",tt0096697
The Simpsons,1,443,Bart Gets a 'Z',"Oct 4, 2009",6.6,1300,"When Bart's prank gets Ms. Krabappel fired from Springfield Elementary School, he tries to make it up to her without letting her know that he was responsible.",tt0096697
The Simpsons,1,444,The Great Wife Hope,"Oct 11, 2009",6.3,1100,Marge takes on the owner of an ultimate fighting league in the ring in order to get the sport banned in Springfield.,tt0096697
The Simpsons,1,445,Treehouse of Horror XX,"Oct 18, 2009",7.4,1500,"Lisa becomes livid with Miss Hoover, and in a series of homages to classic Hitchcock sets out for deadly revenge. Next, Krusty's latest fast-food sandwich transforms news anchor Kent Brockman into an enraged zombie and twenty-eight days later, cannibal zombies have overrun Springfield. In the final frightening fable, Homer accidentally falls through a trapdoor in Moe'... Read all",tt0096697
The Simpsons,1,446,The Devil Wears Nada,"Nov 15, 2009",6.7,1200,"Marge rediscovers her sexuality after appearing in a racy calendar, but Homer is too tired to respond to her advances because he is being worked to death by his new boss, Carl.",tt0096697
The Simpsons,1,447,Pranks and Greens,"Nov 22, 2009",6.6,1200,"Bart meets the boy responsible for the greatest prank in Springfield Elementary School history, and discovers that he's now a 19-year-old loser. Meanwhile, Marge is scolded for providing unhealthy snacks for Maggie's play group.",tt0096697
The Simpsons,1,448,Rednecks and Broomsticks,"Nov 29, 2009",6.7,1100,"Homer becomes an expert on moonshine when he starts hanging out with Cletus after he saves the Simpsons' lives, while Lisa becomes friends with three teenage Wiccans.",tt0096697
The Simpsons,1,449,"Oh Brother, Where Bart Thou?","Dec 13, 2009",7.1,1200,"Bart becomes jealous of Maggie and Lisa's special bond as sisters, so he goes to an orphanage and ""adopts"" a little brother.",tt0096697
The Simpsons,1,450,Thursdays with Abie,"Jan 3, 2010",6.7,1100,"Homer becomes jealous when a syndicated newspaper columnist begins publishing Grandpa's stories, while Bart is assigned to take care of the class's stuffed sheep for the weekend.",tt0096697
The Simpsons,1,451,Once Upon a Time in Springfield,"Jan 10, 2010",6.6,1200,"The antagonism between Krusty and the new female co-star forced upon him soon turns to romance, while a headhunter encourages Homer, Lenny and Carl to take a job at another nuclear power plant.",tt0096697
The Simpsons,1,452,Million Dollar Maybe,"Jan 31, 2010",7.1,1100,Homer can't tell Marge he won the lottery because he was supposed to be giving a wedding toast when he bought the ticket. But Bart soon finds out where he's hiding the money and begins to blackmail him.,tt0096697
The Simpsons,1,453,Boy Meets Curl,"Feb 14, 2010",6.9,1200,"Homer and Marge become members of the U.S. Olympic curling team. At the games, Lisa becomes addicted to collecting pins, and Bart tries to save her.",tt0096697
The Simpsons,1,454,The Color Yellow,"Feb 21, 2010",6.5,1200,"While searching for an admirable ancestor for a class project, Lisa discovers the story of a relative named Eliza Simpson, who may or may not have helped a slave escape to freedom.",tt0096697
The Simpsons,1,455,Postcards from the Wedge,"Mar 14, 2010",7.0,1000,"When Bart unsuccessfully tries to play Homer and Marge against each other, he comes up with a dangerous prank that is sure to get their attention.",tt0096697
The Simpsons,1,456,Stealing First Base,"Mar 21, 2010",7.0,1200,"Bart gets Springfield Elementary School in legal trouble when he kisses the enigmatic daughter of two lawyers, while Lisa is depressed about being ostracized because she is smart.",tt0096697
The Simpsons,1,457,The Greatest Story Ever D'ohed,"Mar 28, 2010",5.7,1400,"Ned takes the Simpsons on a pilgrimage to Israel in order to try and save Homer, but soon discovers that he may not be worth saving.",tt0096697
The Simpsons,1,458,American History X-cellent,"Apr 11, 2010",6.6,1100,"Mr Burns is sent to prison for art theft, where a scary inmate introduces him to religion. Meanwhile Smithers becomes the boss at the plant, and Bart and Lisa try to share an ant farm.",tt0096697
The Simpsons,1,459,Chief of Hearts,"Apr 18, 2010",6.9,1100,"Homer and Chief Wiggum's new friendship is put to the test when the chief becomes needy after being shot, while Marge suspects that Bart may be dealing drugs.",tt0096697
The Simpsons,1,460,The Squirt and the Whale,"Apr 25, 2010",6.9,1100,"After a violent storm, Lisa tries to rally the townspeople and come to the rescue of a beached whale.",tt0096697
The Simpsons,1,461,"To Surveil, with Love","May 2, 2010",7.2,1100,"Springfield covers the town with surveillance cameras after Homer creates a bomb scare at the train station. Meanwhile, Lisa considers becoming a brunette so that people will take her more seriously.",tt0096697
The Simpsons,1,462,Moe Letter Blues,"May 9, 2010",7.0,1100,"Homer, Apu and Reverend Lovejoy all suspect that Moe may have left with one of their wives after receiving a mysterious letter, but which one is it?",tt0096697
The Simpsons,1,463,The Bob Next Door,"May 16, 2010",7.3,1200,"Bart is convinced that the Simpsons' new friendly, unassuming neighbor is actually Sideshow Bob in disguise.",tt0096697
The Simpsons,1,464,Judge Me Tender,"May 23, 2010",6.5,1100,"Moe's gruff and abrasive personality makes him the perfect hyper-critical judge, and lands him a spot on American Idol. Meanwhile, Homer makes Marge uncomfortable when he starts spending more time at home with Moe's now closed.",tt0096697
The Simpsons,1,465,Elementary School Musical,"Sep 26, 2010",6.1,1300,"While Homer and Bart accompany Krusty to Oslo so he can receive the Nobel Peace Prize, Marge enrolls Lisa for a week in performing arts camp.",tt0096697
The Simpsons,1,466,Loan-a Lisa,"Oct 3, 2010",6.7,1100,"Lisa uses the $50 she receives from Grandpa to give Nelson a microloan to jump-start his bicycle business, but soon comes to regret the decision.",tt0096697
The Simpsons,1,467,MoneyBart,"Oct 10, 2010",6.7,1200,"Lisa takes over as manager of Bart's baseball team and uses statistical analysis to build a winner, but she takes all of the fun out of it and causes Bart to quit the team.",tt0096697
The Simpsons,1,468,Treehouse of Horror XXI,"Nov 7, 2010",7.1,1400,"A Satanic board game causes other popular board games to come to life, Homer and Marge rescue a possible killer and let him on their boat, and a parody of ""Twilight"" where Lisa falls for a young vampire.",tt0096697
The Simpsons,1,469,"Lisa Simpson, This Isn't Your Life","Nov 14, 2010",7.2,1100,"When Lisa discovers that Marge was also a model student, she tries to find out where everything changed so that she doesn't repeat her mistakes. Meanwhile, a series of chance accidents cause Bart to replace Nelson as school bully.",tt0096697
The Simpsons,1,470,The Fool Monty,"Nov 21, 2010",6.4,1100,"After Mr. Burns finds out that he is dying, he has an accident and loses his memory, and all the townspeople use the situation to get their revenge on him.",tt0096697
The Simpsons,1,471,How Munched Is That Birdie in the Window?,"Nov 28, 2010",6.3,1100,"Bart adopts a carrier pigeon, but Santa's Little Helper eats it.",tt0096697
The Simpsons,1,472,The Fight Before Christmas,"Dec 5, 2010",6.8,1200,"Marge gets depressed when the rest of the family does not get into the holiday spirit, and she writes a letter, hoping to get some help; Mr. Burns and Moe's new friend delay the Simpsons as they attempt to travel to Hawaii for the holiday.",tt0096697
The Simpsons,1,473,Donnie Fatso,"Dec 12, 2010",7.0,1100,"Homer goes to prison after attempting to get out of a series of fines with a bribe, but agrees to a reduced sentence by informing on Fat Tony for the FBI.",tt0096697
The Simpsons,1,474,Moms I'd Like to Forget,"Jan 9, 2011",6.2,1000,Bart sets out to uncover the origins of a sword-shaped scar on his hand; Marge reconnects with three friends she fell out with years ago.,tt0096697
The Simpsons,1,475,Flaming Moe,"Jan 16, 2011",6.6,1100,Moe tries to keep his 'straightness' a secret when he opens a gay bar; Skinner falls for a new teacher.,tt0096697
The Simpsons,1,476,Homer the Father,"Jan 23, 2011",6.9,1000,Homer picks up parenting advice from an 80s sitcom; Bart becomes involved in trading nuclear secrets.,tt0096697
The Simpsons,1,477,The Blue and the Gray,"Feb 13, 2011",6.7,1000,"Moe employs Homer as his wing man, only to find Homer has more luck with the ladies than he does; Marge finds her first gray hair.",tt0096697
The Simpsons,1,478,Angry Dad: The Movie,"Feb 20, 2011",7.2,1200,"Bart's ""Angry Dad"" character gets his own movie, but when the movie starts winning awards, Homer tries to hog all the credit.",tt0096697
The Simpsons,1,479,The Scorpion's Tale,"Mar 6, 2011",6.6,1100,Lisa's school project leads to the discovery of a new drug that makes the elderly less cranky and more tolerable.,tt0096697
The Simpsons,1,480,A Midsummer's Nice Dreams,"Mar 13, 2011",6.0,1000,"After Tommy Chong walks away from the Cheech & Chong reunion tour, Homer goes on the road as his replacement. Meanwhile, Marge tries to help the cat lady with her hoarding problem.",tt0096697
The Simpsons,1,481,Love Is a Many Strangled Thing,"Mar 27, 2011",6.1,1100,The tables are turned for Homer and Bart after a therapist cures Homer of his violent tendencies toward the boy.,tt0096697
The Simpsons,1,482,The Great Simpsina,"Apr 10, 2011",6.9,1100,"The family is greeted by folk singer Ewell Freestone when they visit a peach farm, but when Marge goes overboard with peach-inspired dishes, Lisa and Bart try to get rid of the unwanted fruit. Later, Lisa becomes a magician's apprentice to the legendary Great Raymondo who helps her develop her craft, but a schoolgirl crush clouds her judgment when she is coaxed into r... Read all",tt0096697
The Simpsons,1,483,The Real Housewives of Fat Tony,"May 1, 2011",6.5,1100,"Selma falls in love with and marries Fat Tony, and Lisa discovers that Bart has a skill for finding truffles.",tt0096697
The Simpsons,1,484,Homer Scissorhands,"May 8, 2011",7.1,1100,"Homer opens his own salon after he discovers that he has skills as a hair stylist, and Lisa becomes suspicious after Millhouse gets a 5th grade girlfriend.",tt0096697
The Simpsons,1,485,500 Keys,"May 15, 2011",7.2,1100,"While Homer takes the Duff Blimp for a joyride, Lisa discovers a secret room in the basement of Sprinfield Elementary School.",tt0096697
The Simpsons,1,486,The Ned-Liest Catch,"May 22, 2011",6.9,1100,"When Krabbapple gets suspended and put into detention after hurting Bart, Bart tries to break her out, but it ends that Flanders is the one that saves her life. But soon, Ned figures out that Edna has also dated other men such as Homer, Skinner Comic Book Guy and Aerosmith drummer Joey Kramer.",tt0096697
The Simpsons,1,487,The Falcon and the D'Ohman,"Sep 25, 2011",7.1,1300,"Homer tries to befriend the new security guard at the nuclear power plant, who for some unknown reason isn't interested and keeps having flashbacks to his violent past as a government agent.",tt0096697
The Simpsons,1,488,Bart Stops to Smell the Roosevelts,"Oct 2, 2011",7.1,1200,"Superintendant Chalmers gets fired after using unconventional methods to teach Bart and his friends about Teddy Roosevelt, so the boys take over Springfield Elementary until he gets his old job back.",tt0096697
The Simpsons,1,489,Treehouse of Horror XXII,"Oct 30, 2011",6.4,1400,"Homer takes a dangerous dive into an isolated canyon on Candy Peak, but when a crashing boulder traps his arm, he channels Aron Ralston to save himself. In ""The Diving Bell and Butterball,"" the first of three hair-raising Halloween tales, a venomous spider bite leaves Homer paralyzed, but when Lisa discovers Homer's ability to communicate through natural gases, he is ... Read all",tt0096697
The Simpsons,1,490,Replaceable You,"Nov 6, 2011",6.4,1100,"Homer is betrayed by his new assistant at work and winds up working for her, and Bart and Martin create a science project that brings joy to the seniors at the Springfield Retirement Castle.",tt0096697
The Simpsons,1,491,The Food Wife,"Nov 13, 2011",7.2,1200,"Homer is worried that he is no longer the cool parent after Marge, Bart, and Lisa become foodies.",tt0096697
The Simpsons,1,492,The Book Job,"Nov 20, 2011",7.9,1600,"Homer and Bart put together a team to author the next successful tween novel franchise and make a million dollars, but discover that they need Lisa's help to pull it off.",tt0096697
The Simpsons,1,493,The Man in the Blue Flannel Pants,"Nov 27, 2011",6.6,1100,"Homer gets promoted to accounts manager at the nuclear power plant, but soon learns the job robs you of your soul. Meanwhile, Lisa introduces Bart to ""Little Women.""",tt0096697
The Simpsons,1,494,The Ten-Per-Cent Solution,"Dec 4, 2011",6.1,999,"Krusty the Clown is stuck in a rut when the television network pulls his show from the air and his talent agency drops him as a client. But when the Simpsons introduce him to seasoned agent Annie, they are surprised to learn that Annie was Krusty's very first agent. Despite their rocky relationship, Annie is convinced to re-sign Krusty and craft his career comeback. B... Read all",tt0096697
The Simpsons,1,495,Holidays of Future Passed,"Dec 11, 2011",8.3,2000,Thirty years in the future the Simpsons get together for Christmas. Bart and Lisa are struggling as parents to connect with their children.,tt0096697
The Simpsons,1,496,"Politically Inept, with Homer Simpson","Jan 8, 2012",6.0,1100,"Homer becomes the host of a popular political talk show, starts an ""everyman"" movement in Springfield, and ends up hand-picking Ted Nugent as the Republican nominee for president.",tt0096697
The Simpsons,1,497,The D'oh-cial Network,"Jan 15, 2012",6.9,1200,"Lisa creates an online social network that becomes a Springfield obsession, but later becomes a victim of user backlash.",tt0096697
The Simpsons,1,498,Moe Goes from Rags to Riches,"Jan 29, 2012",5.7,1200,"While Bart tries to regain Milhouse's friendship, Moe's bar cleaning rag tells his unlikely story of how he got to where he is today.",tt0096697
The Simpsons,1,499,The Daughter Also Rises,"Feb 12, 2012",6.3,1000,"Lisa falls for an adventurous, Hemingway-esque young boy, while Bart and Millhouse set out to bust all the myths that surround Springfield Elementary School.",tt0096697
The Simpsons,1,500,At Long Last Leave,"Feb 19, 2012",6.9,1200,"The town votes to kick the Simpsons out of Springfield, so they decide to move to the Outlands.",tt0096697
The Simpsons,1,501,Exit Through the Kwik-E-Mart,"Mar 4, 2012",6.8,1000,"Bart becomes an urban vandal and decides to use Homer as his inspiration, while Apu hits hard times when a new trendy market takes all the Kwik-E-Mart customers.",tt0096697
The Simpsons,1,502,How I Wet Your Mother,"Mar 11, 2012",7.3,1200,The family break into Homer's dreams Inception-style after he begins wetting the bed.,tt0096697
The Simpsons,1,503,"Them, Robot","Mar 18, 2012",7.0,1100,"Mr. Burns replaces all of the nuclear plant employees with robots--except for Homer, who stays along to supervise the robots and serve as a human scapegoat.",tt0096697
The Simpsons,1,504,Beware My Cheating Bart,"Apr 15, 2012",7.1,1100,"Jimbo's girlfriend cheats on Jimbo with Bart, and Homer uses his new treadmill to catch up on a TV series about plane crash victims stranded on an island.",tt0096697
The Simpsons,1,505,A Totally Fun Thing Bart Will Never Do Again,"Apr 29, 2012",7.6,1400,"Bart gets the family to take the cruise vacation of his dreams, and then launches a fiendish plot to ensure that it goes on forever.",tt0096697
The Simpsons,1,506,The Spy Who Learned Me,"May 6, 2012",6.7,945,"Homer uses his paid sick leave to improve his marriage, with the help of his imaginary friend, super-spy Stradivarius Cain. Meanwhile, Bart gets revenge on Nelson for stealing everyone's lunch money.",tt0096697
The Simpsons,1,507,Ned 'N Edna's Blend Agenda,"May 13, 2012",6.5,1000,"After Ned and Edna announce publicly that they were secretly married, the two clash over how to raise Rod and Todd.",tt0096697
The Simpsons,1,508,Lisa Goes Gaga,"May 20, 2012",3.9,2800,"After a desperate attempt by Lisa to become more popular backfires, Lady Gaga shows up in Springfield to help her with her self-esteem.",tt0096697
The Simpsons,1,509,Moonshine River,"Sep 30, 2012",6.3,1200,"The Simpsons go back to New York City so that Bart can find his old girlfriend Mary Spuckler. Meanwhile, Lisa and Marge spend the trip trying to take in New York culture on the cheap.",tt0096697
The Simpsons,1,510,Treehouse of Horror XXIII,"Oct 7, 2012",7.3,1300,"A black hole threatens to swallow Springfield, Homer tries to find the source of paranormal activity, and a ""Back to the Future"" parody in which Bart keeps Marge from marrying Homer.",tt0096697
The Simpsons,1,511,Adventures in Baby-Getting,"Nov 4, 2012",6.9,1000,"Marge decides that she wants another baby, but Homer doesn't want one. Meanwhile, Bart tries to figure out where Lisa is secretly going after school.",tt0096697
The Simpsons,1,512,Gone Abie Gone,"Nov 11, 2012",6.7,994,Homer invests Lisa's college fund on an online poker site. Meanwhile Abe disappears from the Springfield Retirement Castle.,tt0096697
The Simpsons,1,513,Penny-Wiseguys,"Nov 18, 2012",6.3,954,"Fat Tony has to serve jury duty, and his clerk, Dan, must run the mafia while he's gone. Meanwhile, Lisa considers making a disgusting change to her diet.",tt0096697
The Simpsons,1,514,A Tree Grows in Springfield,"Nov 25, 2012",6.3,986,"Homer becomes addicted to his new tablet computer. But when it is destroyed Homer becomes despondent, until he finds and provides hope for Springfield in the most unlikely place.",tt0096697
The Simpsons,1,515,The Day the Earth Stood Cool,"Dec 9, 2012",7.0,1100,"Homer befriends a hipster and invites his family to move in next door. However, their friendship soon sours as Springfield is transformed into a haven for ""coolness.""",tt0096697
The Simpsons,1,516,To Cur with Love,"Dec 16, 2012",7.2,1000,"When Homer shows no remorse over almost losing Santa's Little Helper, Grandpa tells everyone the story of Homer's childhood dog.",tt0096697
The Simpsons,1,517,Homer Goes to Prep School,"Jan 6, 2013",6.7,944,"Homer joins the ""Springfield Preppers,"" an off-the-grid survivalist group whose leader has set up a top-secret retreat outside of town to prepare for the end of the world.",tt0096697
The Simpsons,1,518,A Test Before Trying,"Jan 13, 2013",7.0,937,"The fate of Springfield Elementary rests on Bart and his test scores, and Homer finds way to make money with his own parking meter.",tt0096697
The Simpsons,1,519,Changing of the Guardian,"Jan 27, 2013",6.4,965,Homer and Marge find the perfect young couple and ask them to be the guardians for the kids in case something happens to them.,tt0096697
The Simpsons,1,520,Love Is a Many Splintered Thing,"Feb 10, 2013",6.2,1000,"Mary Spuckler returns to Springfield and begins a relationship with Bart. However, Bart treats her with disrespect.",tt0096697
The Simpsons,1,521,Hardly Kirk-ing,"Feb 17, 2013",7.0,976,"Bart poses Millhouse as his father so that they can do adult activities, and Homer becomes skilled at finding lost objects thanks to Highlights magazine.",tt0096697
The Simpsons,1,522,Gorgeous Grampa,"Mar 3, 2013",6.1,987,"Homer's obsession with the TV show ""Storage Battles"" leads the family to discover Grampa's past identity as ""Gorgeous Godfrey,"" the most feared, villainous man in pro-wrestling history",tt0096697
The Simpsons,1,523,"Black-Eyed, Please","Mar 10, 2013",6.9,998,"Ned gets fed up with Homer and punches him in the eye, and Lisa is a bullying victim from her new substitute teacher.",tt0096697
The Simpsons,1,524,Dark Knight Court,"Mar 17, 2013",7.1,1000,"When Bart is accused of a prank he says he didn't commit, Lisa is forced to defend him in youth court, with former attorney general Janet Reno serving as judge.",tt0096697
The Simpsons,1,525,What Animated Women Want,"Apr 14, 2013",6.4,981,"Homer contemplates his next move after getting in the doghouse with Marge, while Millhouse's new Stanley Kowalski-inspired persona makes him suddenly attractive to Lisa.",tt0096697
The Simpsons,1,526,Pulpit Friction,"Apr 28, 2013",6.4,966,"Springfield gets a bedbug scare, the new assistant pastor at church appoints Homer as a deacon, and Marge loses her wedding dress.",tt0096697
The Simpsons,1,527,Whiskey Business,"May 5, 2013",6.7,897,"A new makeover could put Moe in a position to make big money, Bart fails at his job of taking care of Grandpa, and Lisa fights the shameless exploitation of Bleeding Gums Murphy's likeness.",tt0096697
The Simpsons,1,528,The Fabulous Faker Boy,"May 12, 2013",6.2,935,"Bart takes piano lessons from a cute Russian girl, Marge tries to teach the girl's father how to drive, and Homer loses the last of his hair.",tt0096697
The Simpsons,1,529,Dangers on a Train,"May 19, 2013",6.9,957,"When Marge tries to buy Homer snack cakes for their anniversary, she winds up meeting a married man who shares a common love of British television.",tt0096697
The Simpsons,1,530,The Saga of Carl,"May 19, 2013",7.1,1100,"Homer, Moe, Lenny and Carl win the lottery, but Carl steals the ticket and leaves with the money for Iceland.",tt0096697
The Simpsons,1,531,Homerland,"Sep 29, 2013",6.8,1300,"Homer returns from a nuclear power convention a changed man, and Lisa begins to suspect that he has become a domestic terrorist.",tt0096697
The Simpsons,1,532,Treehouse of Horror XXIV,"Oct 6, 2013",7.0,1400,"The scariest Simpsons Halloween show yet, featuring an opening by Guillermo Del Toro.",tt0096697
The Simpsons,1,533,Four Regrettings and a Funeral,"Nov 3, 2013",6.4,1000,"While attending a funeral, Homer, Marge, Mr. Burns, and Kent Brockman recall a past regret and try to find a way to rectify the situation.",tt0096697
The Simpsons,1,534,YOLO,"Nov 10, 2013",6.5,1100,Homer is stunned to learn he'll only live once. A pen pal from his youth helps him live that life to its fullest. Meanwhile Springfield Elementary institutes an honor code.,tt0096697
The Simpsons,1,535,Labor Pains,"Nov 17, 2013",6.8,1000,"Homer helps take care of a child that he delivered in an elevator, and Lisa tries to organize the Springfield Atoms cheerleaders against the team's greedy owner.",tt0096697
The Simpsons,1,536,The Kid Is All Right,"Nov 24, 2013",6.3,1100,"Lisa is distressed when she discovers that her new friend is a Republican, and they wind up running against each other as Springfield Elementary's second grade representative.",tt0096697
The Simpsons,1,537,Yellow Subterfuge,"Dec 8, 2013",6.7,1000,Principal Skinner promises the students that the best-behaved can take a ride in a submarine. Bart believes his past indiscretions will be forgotten. Lisa tries to help Krusty by suggesting him to sell the foreign rights to his shows.,tt0096697
The Simpsons,1,538,White Christmas Blues,"Dec 15, 2013",6.4,1000,"When a sudden tourist spike means that the family cannot afford Christmas, the Simpsons open up their house to boarders.",tt0096697
The Simpsons,1,539,Steal This Episode,"Jan 5, 2014",7.7,1400,"Fed up with the high price of Hollywood films, Homer begins screening pirated movies in his backyard, but is busted by the FBI after Marge turns him in.",tt0096697
The Simpsons,1,540,Married to the Blob,"Jan 12, 2014",6.9,1100,Comic Book Guy seeks romantic advice from Homer when he falls for a Japanese woman who's interested in manga.,tt0096697
The Simpsons,1,541,Specs and the City,"Jan 26, 2014",7.2,1000,"Mr. Burns' Christmas present to his employees, a pair of augmented reality glasses, places a strain on Homer and Marge's relationship. Meanwhile, Bart wrestles with giving a Valentine's Day card to Nelson.",tt0096697
The Simpsons,1,542,The Man Who Grew Too Much,"Mar 9, 2014",6.6,1100,"Lisa becomes friends with Sideshow Bob, who now has a new job working with genetically-altered foods. Meanwhile, Marge becomes frustrated teaching abstinence for the church.",tt0096697
The Simpsons,1,543,Diggs,"Mar 9, 2014",6.2,1000,"Bart becomes friends with a schoolmate who enjoys falconry, but turns out to be mentally disturbed.",tt0096697
The Simpsons,1,544,The Winter of His Content,"Mar 16, 2014",6.6,989,"When Abe and two of his friends move in with the Simpsons after the Springfield Retirement Castle closes, Homer begins to embrace their lifestyle. Meanwhile, Nelson initiates Bart into the bully group after coming to his defense.",tt0096697
The Simpsons,1,545,The War of Art,"Mar 23, 2014",6.9,956,The friendship between the Simpsons and the Van Houtens is challenged when a painting the Simpsons buy from the Van Houtens' yard sale is discovered to be extremely valuable.,tt0096697
The Simpsons,1,546,You Don't Have to Live Like a Referee,"Mar 30, 2014",6.8,995,Homer becomes a referee for the World Cup and finds himself tested by bribers when the Simpsons travel to Brazil.,tt0096697
The Simpsons,1,547,Luca$,"Apr 6, 2014",6.4,1000,"Marge becomes worried when Lisa starts dating a competitive eater-in-training, while Bart receives gifts from Snake Jailbird for helping him out.",tt0096697
The Simpsons,1,548,Days of Future Future,"Apr 13, 2014",6.9,1100,"Thirty years into the future, Bart is having trouble dealing with his divorce, Lisa is struggling with her marriage to Milhouse, and Marge is finally fed up after burying yet another Homer clone.",tt0096697
The Simpsons,1,549,What to Expect When Bart's Expecting,"Apr 27, 2014",5.8,984,Bart becomes a savior to Springfield couples trying to conceive when he inadvertently uses voodoo to get his art teacher pregnant.,tt0096697
The Simpsons,1,550,Brick Like Me,"May 4, 2014",8.0,1600,The Lego version of Homer begins to suspect that his entire Lego world is not real when a toy triggers a flashback to an alternate reality.,tt0096697
The Simpsons,1,551,Pay Pal,"May 11, 2014",6.6,971,"When Homer ruins his and Marge's chances of making a new couple friend, Marge decides to concentrate on finding a friend for Lisa. However, Lisa suddenly makes a new friend on her own.",tt0096697
The Simpsons,1,552,The Yellow Badge of Cowardge,"May 18, 2014",6.6,967,"Bart wins the annual ""last day of school"" race - with a little help from Nelson - and Homer attempts to bring back 4th of July fireworks, which have been canceled due to low budget cuts.",tt0096697
The Simpsons,1,553,Clown in the Dumps,"Sep 28, 2014",5.7,1300,"Krusty has a crisis of conscience and retires from show business after his father dies before ever approving of his career. Meanwhile, Lisa becomes worried about Homer's health and life expectancy.",tt0096697
The Simpsons,1,554,The Wreck of the Relationship,"Oct 5, 2014",6.8,1100,"Homer and Bart turn to the open seas to improve their relationship, and Marge becomes a trash talking victim after she drafts Homer's fantasy football team.",tt0096697
The Simpsons,1,555,Super Franchise Me,"Oct 12, 2014",6.5,1000,"Marge opens a sandwich franchise store after her sandwiches become a huge hit at Springfield Elementary. But running day-to-day at the store proves challenging, especially when the same franchise opens another location across the street.",tt0096697
The Simpsons,1,556,Treehouse of Horror XXV,"Oct 19, 2014",7.5,1400,"The 25th annual 'Simpsons' Halloween special includes an alternate dimension, a ""Clockwork Orange""-style gang led by Moe and a visit from the Tracey Ullman-era Simpsons.",tt0096697
The Simpsons,1,557,Opposites A-Frack,"Nov 2, 2014",6.2,963,An Assemblywoman brought in by Lisa to stop Mr. Burns' fracking operation ends up falling for him as much as he does for her.,tt0096697
The Simpsons,1,558,Simpsorama,"Nov 9, 2014",7.9,2000,"The Simpsons meet the Planet Express crew, who have come to Springfield in the present to stop them from destroying the future.",tt0096697
The Simpsons,1,559,Blazed and Confused,"Nov 16, 2014",6.8,1000,"Bart tricks his family into a camping trip at a strange event known as ""Blazing Guy"" so that he can get revenge on his sadistic new fourth grade teacher.",tt0096697
The Simpsons,1,560,Covercraft,"Nov 23, 2014",6.4,985,"Homer forms a cover band with other dads in town when he takes up bass guitar to deal with a mid-life crisis, but the band's modest success is soon overwhelmed by Apu's breakout potential.",tt0096697
The Simpsons,1,561,I Won't Be Home for Christmas,"Dec 7, 2014",6.8,990,Marge kicks Homer out of the house for Christmas after he consoles Moe on Christmas Eve instead of going home.,tt0096697
The Simpsons,1,562,The Man Who Came to Be Dinner,"Jan 4, 2015",6.7,1200,An amusement park ride takes the Simpsons to the home planet of Kang and Kodos.,tt0096697
The Simpsons,1,563,Bart's New Friend,"Jan 11, 2015",7.2,1000,"Homer is hypnotized into believing he's ten years old and ends up stuck in his new age when the hypnotist dies, so he bonds with Bart and refuses to take back the responsibilities of adulthood.",tt0096697
The Simpsons,1,564,The Musk Who Fell to Earth,"Jan 25, 2015",5.6,1100,"Inventor Elon Musk comes to Springfield, and Homer inspires him with a new idea that could revolutionize Springfield, but winds up costing Mr. Burns a ton of money.",tt0096697
The Simpsons,1,565,Walking Big & Tall,"Feb 8, 2015",6.3,896,"Marge tries to get Homer to lose weight. But instead, he finds a support group that encourages him to embrace his largeness.",tt0096697
The Simpsons,1,566,My Fare Lady,"Feb 15, 2015",6.6,882,"Marge gets a job as a driver for a transportation app service, while Moe is forced to work as a janitor at the nuclear plant after Homer causes the bar to go bankrupt.",tt0096697
The Simpsons,1,567,The Princess Guide,"Mar 1, 2015",6.4,906,Moe falls in love with a Nigerian princess whose father is working out a uranium deal with Mr. Burns.,tt0096697
The Simpsons,1,568,Sky Police,"Mar 8, 2015",6.7,920,"The congregation, led by Marge, is forced to resort to gambling in order to collect money to fix the church, which Chief Wiggum destroyed with a jet pack he received by mistake.",tt0096697
The Simpsons,1,569,Waiting for Duffman,"Mar 15, 2015",6.6,886,"After ""Duffman"" retires, Homer wins a reality competition to become his replacement. But his contract states that he cannot drink beer, which gives him a new perspective on alcohol.",tt0096697
The Simpsons,1,570,Peeping Mom,"Apr 19, 2015",6.6,841,"Marge decides to follow Bart everywhere until he confesses to being involved in a bulldozer crash. Meanwhile, Homer ignores Santa's Little Helper when Ned gets a new dog.",tt0096697
The Simpsons,1,571,The Kids Are All Fight,"Apr 26, 2015",6.8,852,The story of Bart and Lisa's rivalry is told when Homer finds an old film strip.,tt0096697
The Simpsons,1,572,Let's Go Fly a Coot,"May 3, 2015",6.0,836,Bart takes up smoking e-cigarettes to impress Milhouse's cousin Annika while the rest of the family learns about Grampa's days in the Air Force.,tt0096697
The Simpsons,1,573,Bull-E,"May 10, 2015",6.6,854,"Bart gets bullied at a school dance, so Marge gets an anti-bullying law passed, which results in Homer being put in therapy for bulling Ned.",tt0096697
The Simpsons,1,574,Mathlete's Feat,"May 17, 2015",6.8,896,"Groundskeeper Willie becomes the coach of the mathletes, Lisa and other kids from Springfield Elementary compete against Waverly Hills Elementary.",tt0096697
The Simpsons,1,575,Every Man's Dream,"Sep 27, 2015",5.6,1200,"Marge decides it's finally time to separate from Homer, and quickly moves on with her life. Homer is initially devastated, but soon stumbles into a romance with a younger woman.",tt0096697
