tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Top Gear,1,226,Homemade Ambulance Challenge,"Feb 9, 2015",8.8,525,The boys attempt to improve emergency response times by creating their own ambulances. Daniel Ricciardo is a star in a reasonably priced car.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,227,Tribute To The Land Rover Defender,"Feb 16, 2015",8.4,397,"Jeremy drives the BMW I8, the Rural Simpleton is in a land-rover tribute and May is, well, just May.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,228,May And Clarkson Look At The Weird And Wonderful History Of Peugeot,"Feb 23, 2015",8.5,420,"James and Jeremy dive in the history of Peugeot, Richard compares the new Porsche cayman GTS vs new Corvette. And the new 950-horsepower LaFerrari hyper-car hybrid, Singer Olly Murs is the star in the reasonably priced car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,229,"Hammond Is Dropped Into British Columbia, Canada To Test A Watch With A Built-In Emergency Beacon","Mar 2, 2015",8.8,451,Richard Hammond goes to a mountain in Canada to test a watch. Jeremy Clarkson and James May will try to save him in two American cars. Jeremy Clarkson tests the new car from Lexus.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,230,May Competes In A World Rallycross Race Alongside Tanner Foust,"Mar 9, 2015",8.4,381,"Clarkson compares the Jaguar F-Type to a remastered version of the legendary E-Type, Hammond tests an all new Mazda MX-5, May drives a rallye car against Top Gear US presenter Tanner Foust and Nicolas Hoult is the star in the reasonably priced car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,231,Episode #22.8,"Jul 13, 2015",9.5,991,The boys acquire traditional classic convertibles before setting off an adventure. The trio are also challenged to each buy a high-mileage and low-quality SUV before undergoing a series of challenges.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,232,Best of: '14-'15,"Aug 3, 2015",3.5,33,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,233,Best of Jeremy,"Aug 17, 2015",4.1,35,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,234,More Best of Jeremy,"Aug 24, 2015",3.3,34,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,235,Best of James,"Aug 31, 2015",3.8,34,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,236,More Best of James,"Sep 14, 2015",3.6,35,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,237,Best of Richard,"Sep 21, 2015",4.2,35,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,238,More Best of Richard,"Sep 28, 2015",3.6,33,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,239,"Best of All: Jeremy, James and Richard","Oct 5, 2015",4.5,41,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,240,"More Best of All: Jeremy, James and Richard","Oct 12, 2015",3.7,33,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,241,Top Gear: From A-Z - Part 1,"Dec 26, 2015",6.3,83,"John Bishop narrates the first programme of this two-part alphabetical celebration of the best of the Clarkson, Hammond and May years.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,242,Top Gear: From A-Z - Part 2,"Dec 30, 2015",6.0,77,"John Bishop narrates the second programme of this two-part alphabetical celebration of the best of the Clarkson, Hammond and May years.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,243,Episode #23.1,"May 30, 2016",2.1,3200,"The new team test the Dodge Viper ACR against the Corvette Z06 Stingray, Matt and Chris go head to head in a roadtrip with Matt as team USA and Chris as team UK, Matt tests the new Ariel Nomad, two guests drive the new car around the track and new features of this new Top Gear are revealed.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,244,Episode #23.2,"Jun 6, 2016",2.3,1200,"Join Chris Evans, Matt LeBlanc and the Stig as the world's most popular motoring show returns. This week, Matt, Chris and Eddie Jordan take music stars Sharleen Spiteri, Seasick Steve and Tinie Tempah on the ultimate SUV test in wildest South Africa. Back at the track, Formula One superstar Jenson Button gives Chris a ride in the McLaren 675LT, while actor Damian Lewi... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,245,Episode #23.3,"Jun 13, 2016",2.5,1100,"Chris Evans struggles to keep his lunch down as he rides with Sabine Schmitz in the new Audi R8. Elsewhere, Rory Reid tests the new Ford Focus RS, Chris Harris attempts to tame Ferrari's savage F12 TDF and Matt LeBlanc gets a whistle-stop tour of London in Ken Block's fearsome 'Hoonicorn'. Boxer Anthony Joshua and comedian Kevin Hart are this week's Stars in a Rally C... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,246,Episode #23.4,"Jun 20, 2016",2.3,883,"Chris Evans, Matt LeBlanc and Sabine Schmitz buy cheap second-hand cars and head for Venice. The aim? To prove road travel can be more luxurious than taking the train. Elsewhere, Rory Reid heads to New York to sample the all-electric Tesla Model X, while Chris Harris dons his race helmet to drive the most powerful Aston Martin of all time - the fearsome Vulcan. Bear G... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,247,Episode #23.5,"Jun 27, 2016",2.2,751,"Chris Harris is with the new BMW M2, Rory Reid retraces a historic journey against the clock, delivering the Jaguar F-type SVR to the Geneva Motor Show, and Chris Evans and Matt Le Blanc head to Dingle.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,248,Episode #23.6,"Jul 4, 2016",2.1,739,"Matt LeBlanc gets his hands on the new Porsche 911 R whilst Chris Harris puts Honda's reimagined NSX through its paces. Chris Evans discovers old-fashioned charm in the somehow new MGB Roadster, as Rory Reid heads to Scotland with the first ever right-hand-drive Ford Mustang. Grey's Anatomy star Patrick Dempsey and Man Down funny man Greg Davies are tonight's Stars in... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,249,Episode #24.1,"Mar 12, 2017",6.0,696,"Matt LeBlanc, Chris Harris and Rory Reid return for the 24th series of Top Gear. This week features the astonishing, ultra-exclusive Ferrari FXXK, tested to the max by Chris Harris at the Daytona circuit in Florida. Matt, Chris and Rory then race across Kazakhstan in three high-mileage cars: a Mercedes saloon, a Volvo estate and a London taxi, all of which have done a... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,250,Episode #24.2,"Mar 19, 2017",5.7,454,"Matt LeBlanc and Chris Harris embark on an all-season US road trip in the latest convertible supercars from Lamborghini and Porsche, journeying from broiling desert to snowy mountain. Back at the test track, Rory Reid sets the toughest of driving challenges for Chris and the Alfa Romeo Giulia, while actor David Tennant takes a spin in the new Reasonably Fast Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,251,Episode #24.3,"Mar 26, 2017",5.8,408,"Matt LeBlanc's review of the Aston Martin DB11 is thwarted by Chris Harris and a very evil Mercedes. Elsewhere, Rory Reid and Sabine Schmitz go supercar hunting on Germany's fearsome Nurburgring race circuit with the help of the VW Golf Clubsport S, while actress Tamsin Greig takes to the Top Gear track in the new Reasonably Fast Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,252,Episode #24.4,"Apr 2, 2017",5.9,377,Chris Harris and the Bugatti Chiron race Matt LeBlanc across the Arabian peninsula. Rory Reid constructs a life-size arcade game and Tinie Tempah faces the Top Gear track.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,253,Episode #24.5,"Apr 9, 2017",5.2,308,"Matt LeBlanc is the first to test America's explosive new supercar, the Ford GT. Presenters Chris Harris and Sabine Schmitz go head to head in one of motorsport's toughest events - a buggy race across the wild Californian desert.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,254,Episode #24.6,"Apr 16, 2017",4.7,270,Matt LeBlanc vs the fire-breathing Mercedes-AMG GT R plus Harris and Reid hit Cuba.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,255,Episode #24.7,"Apr 23, 2017",4.8,274,"Matt LeBlanc drives an eight-wheeled rescue vehicle from Ukraine, Rory Reid turns the world's ugliest car into a luxury yacht and Chris Harris reviews the new Porsche Cayman. Jamiroquai frontman Jay Kay is the studio guest.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,256,Episode #25.1,"Mar 3, 2018",5.7,367,"The series kicks off with Matt LeBlanc, Chris Harris and Rory Reid taking a motorsports road trip across America's Wild West, in the latest V8 sports cars from McLaren, Jaguar and Ford. Rob Brydon tackles the Top Gear track in the Reasonably Fast Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,257,Episode #25.2,"Mar 4, 2018",5.8,300,"Matt LeBlanc and Chris Harris head into the Californian woods to test off-road toys and hunt for Big Foot. Rory Reid invents the sport of reverse camera racing, while Chris tests the new McLaren 720S. Lee Mack is this week's studio guest.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,258,Episode #25.3,"Mar 11, 2018",6.5,329,"There is a Japanese flavour to this week's show, as Matt LeBlanc and Chris Harris buy second-hand sports cars at auction for a big road trip across Honshu, while Rory has one night to discover the weirdest car culture Tokyo has to offer. Out on track, Chris compares the Honda Civic Type R and Lexus LC500.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,259,Episode #25.4,"Mar 18, 2018",5.8,240,"Matt LeBlanc tests the world's fastest accelerating car, with a little help from NASA. Chris Harris pens a heartfelt love letter to the Citroen 2CV, while Rory Reid samples some exciting cars from South Korea. Dara O Briain and Ed Byrne are the studio guests.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,260,Episode #25.5,"Mar 25, 2018",5.2,193,"Matt LeBlanc and Chris Harris attempt to speed up British roads - and farming. Matt also tests out the blistering Ferrari 812 Superfast, while Rory Reid heads to America to tackle a muscle car banned in Europe. Vicky McClure is the studio guest.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,261,Episode #25.6,"Apr 1, 2018",5.4,210,"Matt LeBlanc, Chris Harris and Rory Reid test the latest SUVs through the medium of horse trialling. Chris also gets an explosive drive in the new Alpine A110, while Jason Manford is the studio guest.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,262,Classic Trips,"May 28, 2018",3.2,15,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,263,Classic Builds,"May 28, 2018",3.3,16,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,264,Classic Races,"Jun 4, 2018",2.9,13,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,265,Classic Creations,"Jun 4, 2018",2.9,13,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,266,Classic Aquatic Adventures,"Jun 11, 2018",2.9,13,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,267,Classic Big Rigs,"Jun 11, 2018",5.1,21,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,268,Classic Drives,"Jun 18, 2018",2.8,13,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,269,Best of Season 23-25: Episode 1,"Aug 6, 2018",4.1,11,"Featuring the greatest Top Gear adventures from the last three series. This week the boys head to Kazakhstan to test three very high-mileage motors, and Matt makes a special bond with an Aston Martin before getting dusty in the desert in the Ariel Nomad.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,270,Best of Season 23-25: Episode 2,"Aug 13, 2018",4.2,8,"Featuring the greatest Top Gear adventures from the last three series. Matt takes Chris on a hunt for Bigfoot, Rory delves into Japan's underground car scene, Chris tears up the tarmac in the Ferrari FXX K and Matt goes on a very fast sightseeing trip around London.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,271,Best of Season 23-25: Episode 3,"Aug 20, 2018",4.4,8,"Featuring the greatest Top Gear adventures from the last three series. Chris tests two new sports cars from Japan, Matt challenges Chris to a very expensive race, Chris shows Matt the charms of the Citroen 2CV, and Rory has a special plan for the world's ugliest car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,272,Best of Season 23-25: Episode 4,"Aug 27, 2018",4.2,8,"Featuring the greatest Top Gear adventures from the last three series. This week Chris takes on Sabine in the world's toughest off-road race, Matt puts the Dodge Demon through its paces at NASA, and then speeds up farming with an all-new tractor.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,273,Best of Season 23-25: Episode 5,"Sep 3, 2018",4.6,9,"Featuring the greatest Top Gear adventures from the last three series. Matt takes Chris on a hunt for Bigfoot, Rory delves into Japan's underground car scene, Chris tears up the tarmac in the Ferrari FXX K and Matt goes on a very fast sightseeing trip around London.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,274,Episode #26.1,"Apr 25, 2019",5.0,225,"Matt LeBlanc and Chris Harris head to Norway in the latest estate cars from Porsche and Ferrari, while Rory Reid and Sabine Schmitz aim to create Britain's newest mountain with the help of a tiny Suzuki. James Marsden is the studio guest.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,275,Episode #26.2,"May 2, 2019",4.8,191,Harris and LeBlanc are off to Sri Lanka for a trip in two Tuk-Tuks. Big BMW and Mercedes saloons are tested on the track and the star in a reasonably fast car is singer songwriter Professor Green.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,276,Episode #26.3,"May 9, 2019",5.1,158,"Matt LeBlanc and Chris Harris are both tasked with reviewing the new Bentley Continental GT, while Rory Reid tests the new Renault Megane hot hatch. Out on track, Chris attempts to tame the scariest Porsche 911 of all time. Gregory Porter is the studio guest.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,277,Episode #26.4,"May 16, 2019",5.9,167,"Matt LeBlanc, Chris Harris and Rory Reid buy used luxury limousines from Rolls-Royce, Bentley and Mercedes... for the price of Britain's cheapest new car, and test them out in a six-hour endurance race at Silverstone.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,278,Episode #26.5,"May 23, 2019",5.2,144,"This is the final Top Gear episode to feature Rory Reid and Matt Le Blanc. Matt drives the Aston Martin Vantage, Chris Harris takes the fiesta st to Swansea and Rory tests the Rolls Royce Phantom.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,279,Episode #27.1,"Jul 14, 2019",5.5,511,"In their first adventure together, Freddie Flintoff, Chris Harris and Paddy McGuinness head to the searing heat of Ethiopia in their first cars. Back at the track, Chris puts the Ferrari 488 Pista and McLaren 600LT through their paces.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,280,Episode #27.2,"Jul 21, 2019",5.2,361,"It is an electric car special as Chris, Freddie and Paddy each attempt to build their own battery-powered sports car on a budget. Chris tests the Tesla Model 3 on track, while Danny Boyle and Himesh Patel are the guest stars.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,281,Episode #27.3,"Jul 28, 2019",4.3,323,"Chris, Freddie and Paddy set out to turn an old hearse into the ultimate family car. On the track, Chris gets to grips with the lightweight Dallara Stradale, while Zara and Mike Tindall go head to head in the Reasonably Fast Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,282,Episode #27.4,"Aug 4, 2019",4.6,247,"Paddy and Freddie head to Borneo for a jungle adventure with the Gurkhas in a pair of very rare, very cheap old cars. Chris Harris tries out the world's most luxurious SUV, the Rolls-Royce Cullinan, while Bob Mortimer is the studio guest.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,283,Episode #27.5,"Aug 11, 2019",5.6,218,"Freddie Flintoff heads to Iceland to compete in the world's maddest motorsport, while Paddy McGuinness gets to grips with the new Toyota Supra. Chris Harris investigates the story of the Lotus 79, the most beautiful F1 car of all time.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,284,Nepal Special,"Aug 30, 2020",6.3,243,"Top Gear sets out on perhaps its toughest road trip ever - a high-altitude voyage from Kathmandu, capital of Nepal, to the Forbidden City of Lo Manthang, a secretive kingdom perched high on the Tibetan plateau, on the far side of the Himalayas. It is a five-day expedition through the highest mountains, deepest gorges and harshest terrain on the planet. On their journe... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,285,Episode #28.1,"Sep 6, 2020",6.0,190,"Paddy, Freddie and Chris head on a British summer holiday in super-cheap second-hand convertibles. Chris tests the new Ariel Atom on track, and Freddie attempts to bungee-jump an old Rover off a dam.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,286,Episode #28.2,"Sep 13, 2020",6.1,164,"Paddy reveals his ultimate cheap, luxurious off-roader: the homebuilt Dirty Rascal. Chris races the £2.5m McLaren Speedtail against the RAF's newest fighter jet. Romesh Ranganathan is the studio guest.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,287,Episode #28.3,"Sep 20, 2020",6.3,178,"Paddy, Freddie and Chris are sent on a high-altitude mountain expedition across Peru in second-hand American cars. Back at the track, Chris tests out the latest electric car from Porsche.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,288,Episode #28.4,"Sep 27, 2020",5.7,141,"Freddie and Chris tackle the toughest off-road race on the planet: the brutal Baja 1000. Out on the track, there is a showdown between a Renault hot hatch, a Porsche sports car - and an old Lamborghini. Laurence and Emilia Fox are the studio guests.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,289,Episode #28.5,"Oct 4, 2020",5.9,130,"Paddy, Freddie and Chris take the latest sports cars from Ferrari, Aston and Porsche on a Yorkshire road trip. On the track, Chris tests out Volkswagen's fearsome ID-R electric racer. YouTube sensation KSI is the studio guest.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,291,Episode #28.6,"Oct 11, 2020",5.9,137,"Paddy, Freddie and Chris find out which is the fastest of the emergency services. Fire, police or ambulance? Chris celebrates legendary rally driver Colin McRae, while Paddy tests the new BMW M8. Tom Allen is this week's studio guest.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,292,Best of Series 27 and 28: Episode 1,"May 23, 2021",5.2,6,"In their first adventure together, Freddie Flintoff, Chris Harris and Paddy McGuinness head to the searing heat of Ethiopia in their first cars. Chris races the £2.5m McLaren Speedtail against the RAF's newest fighter jet.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,293,Best of Series 27 and 28: Episode 2,"Aug 16, 2020",4.8,5,"More of the best bits from the last two series. Freddie tries to bungee-jump a car off a dam, Paddy sets out to prove an old hearse is the ultimate family car, and Chris remembers the iconic Lotus 79 race car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,294,Best of Series 27 and 28: Episode 3,"Aug 23, 2020",5.7,6,"The team enjoy a crashy summer road trip in £500 convertibles, before Chris and Freddie head to Iceland to take part in the brutal motorsport of Formula Off Road. The Dallara Stradale takes to the Top Gear track.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,295,Best of Series 27 and 28: Episode 4,"Aug 30, 2020",5.7,6,"More of the best bits from the last two series. Freddie, Chris and Paddy tackle the highlands of Peru in some old American road-trip cars. Chris tests the jaw-dropping, all-electric ID-R race car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,296,Best of Series 27 and 28: Episode 5,"Sep 6, 2020",5.7,6,"More of the best bits from the last two series. Freddie, Chris and Paddy build their own electric sports cars for the inaugural 24 Minutes of Le Mansfield race. Chris tests the all-electric Porsche Taycan, and there is a tribute to the legendary Colin McRae.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,297,Best of Series 27 and 28: Episode 6,"Sep 13, 2020",5.7,6,"More of the best bits from the last two series. Paddy McGuinness builds his own luxurious off-roader in the shape of the Dirty Rascal, Chris samples the Rolls-Royce Cullinan, and there is a Yorkshire road trip in the latest sports cars from Ferrari, Aston Martin and Porsche.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,298,Episode #29.1,"Oct 18, 2020",5.9,168,"Freddie Flintoff, Chris Harris and Paddy McGuinness return with a new drive-in studio. They also visit Paddy's home town of Bolton to test three new company cars by spending 24 hours in them - with no getting out. And Chris heads to Italy to test the blistering Ferrari SF90 supercar.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,299,Episode #29.2,"Oct 25, 2020",6.4,141,"Freddie, Chris and Paddy tackle a monstrous wall of death in some very cheap insurance write-offs. The trio also take a Yorkshire road trip in classic supercars, and Freddie attempts to hit 200mph in an old Jaguar.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,300,Episode #29.3,"Nov 1, 2020",5.5,120,"Freddie, Chris and Paddy head to Cyprus on a budget rental car adventure, and sample the exciting new sport of car water-skiing. Back at the test track, Chris and Paddy sample the latest family cars from Audi and Lamborghini.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,301,Episode #29.4,"Nov 8, 2020",5.3,101,"Freddie, Chris and Paddy are in Wales, taking a glamorous road trip in the newest grand tourers from Bentley, Aston Martin and McLaren, before taking on their German rivals and Formula One legend Heinz-Harald Frentzen. Plus a tribute to the late, great Sir Stirling Moss.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,302,Episode #29.5,"Nov 15, 2020",5.0,115,"Paddy introduces Chris and Freddie to his latest creation: an electric, all-terrain ice cream van for the 21st century. They also test the battery-powered Honda E, Vauxhall Corsa-e and Mini Electric in a race around a deserted Alton Towers.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,303,Episode #30.1,"Apr 25, 2021",6.4,129,"Freddie, Chris and Paddy head to the Lake District for an emotional reunion with their own dads' old cars. Elsewhere, Chris heads out on the track to test Lamborghini's most powerful car ever, the hybrid Sian.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,304,Episode #30.2,"May 2, 2021",5.6,86,"The team try out some of James Bond's greatest cars, including the legendary Aston Martin DB5. Freddie and an Extreme E race car take on a man with a jet pack, while Chris and Paddy test a new Ferrari against a very old Alfa.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,305,Episode #30.3,"May 9, 2021",6.3,74,"Freddie, Chris and Paddy head out on an icy expedition across the wild Scottish Highlands in the new Land Rover Defender, Mercedes G-Wagen and Ariel Nomad. Which will prove itself the ultimate off-roader?",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,306,Episode #30.4,"May 16, 2021",5.5,77,"Freddie, Chris and Paddy confront the male mid-life crisis by buying the perfect sports cars for 'gentlemen of a certain age'. Back at the track, Chris tests out the raucous new Toyota GR Yaris hot hatch.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,307,A Tribute To Sabine Schmitz,"Apr 4, 2021",9.1,73,"Current and former presenters of Top Gear share their memories of racing champion Sabine Schmitz, who sadly died of cancer at the age of 51 on the 16th of March 2021.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,308,Best of Series 29 and 30: Episode 1,"May 30, 2021",7.2,5,"Another chance to see some highlights of the recent series featuring Chris Harris, Freddie Flintoff and Paddy McGuinness messing around in cars. Freddie attempts to drive 200mph in a Jaguar XJ220, the team try out some of James Bond's greatest cars, and the Lamborghini Sian gets a test drive.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,309,Best of Series 29 and 30: Episode 2,"Jun 6, 2021",7.2,5,"Chris, Freddie and Paddy attempt to drive insurance write-offs around a terrifying Wall of Death, Chris reviews the Ferrari SF90, and the boys race around Alton Towers in electric cars.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,312,Episode #31.1,"Nov 23, 2021",7.0,106,"Freddie Flintoff, Chris Harris and Paddy McGuinness head to the British Grand Prix for a showdown with a trio of F1's finest drivers. Elsewhere, Paddy pays tribute to the legendary Eddie Kidd OBE.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,313,Episode #31.2,"Nov 30, 2021",6.1,72,"Freddie, Chris and Paddy set out to revolutionise the world of caravanning, with the help of some new electric cars and some very small caravans. Out on track, Chris reviews the extravagant new Lamborghini Huracan STO.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,314,Episode #31.3,"Dec 7, 2021",5.4,65,"The team set out on an expedition across Iceland, with the help of some temperamental old British cars. Back in the UK, Freddie gets his hands on America's latest sports car, the new Chevrolet Corvette.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,315,Episode #31.4,"Dec 14, 2021",6.6,60,"Paddy reviews the very rare, very expensive Aston Martin Victor, while Freddie sets out to become a proper, qualified racing driver. Chris investigates the stranger-than-fiction story of the time-travelling DMC DeLorean.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,316,Episode #31.5,"Dec 21, 2021",5.5,46,"Freddie, Chris and Paddy set out to find interesting old cars for new drivers, then put them to the test on a road trip through Devon and Cornwall. Chris drives the original supercar, Lamborghini's legendary Miura.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,317,Driving Home for Christmas,"Dec 24, 2021",5.0,51,"In this special Christmas edition, Freddie, Chris and Paddy play 'car secret Santa' for a festive road trip across Britain, transporting a giant Christmas tree as they head to Top Gear's very own winter wonderland.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
